,usuario,texto;;;;;;;;;;;;;;;;;;;;;;
14462,@UOLNoticias,@flaviovmcosta @UOLNoticias @UOL Tanta mentira ! Nao tem mais doen· .agora s√≤ ser morre de CORONAVÕRUS ! Vergonhoso ! Nao fique em casa ! Nao obede· estes bandidos comunistas ! O virus .s√≤ √® perigoso ser vc tiver poblema de saude .ou 60 anos ! Mesmo assim uma senhora de 90 anos pegou o virus .e ficou curada;;;;;;;;;;;;;;;;;;;;;;
14467,@UOLNoticias,@esposadoprior @Erisbertolima @flaviovmcosta @UOLNoticias @UOL Mas tudo esta sendo colocado na conta do CORONAVÕRUS;;;;;;;;;;;;;;;;;;;;;;
14477,@UOLNoticias,@UOLNoticias Maravilha agora tinha q pegar o dono e encher a boca dele de CORONAVÕRUS;;;;;;;;;;;;;;;;;;;;;;
"14543,@UOLNoticias,""@UOLNoticias L·rimas de crocodilo, tenho pena do povo sem ter o que comer por causa do corona, infelizmente È necess·rio o isolamento.""";;;;;;;;;;;;;;;;;;;;;;
"14549,@UOLNoticias,""Mais agentes de proliferaÁ„o do coronga, mas n„o por culpa deles e sim do Estado que n„o fornece o material de prevenÁ„o";;;;;;;;;;;;;;;;;;;;;;
#Ficaemcasa;;;;;;;;;;;;;;;;;;;;;;
"PMs dizem que EST√O 'entregues' ao corona: 'DÛi colocar famÌlia em risco' https://t.co/5ufnGK7YSv via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
14566,@UOLNoticias,PMs dizem que EST√O 'entregues' ao corona: 'DÛi colocar famÌlia em risco' https://t.co/3zUlGMj4nJ via @UOLNoticias @UOL;;;;;;;;;;;;;;;;;;;;;;
14571,@UOLNoticias,@Haddad_Fernando @UOLNoticias @UOL O capit„o corona È um mentiroso contumaz. PatolÛgico.;;;;;;;;;;;;;;;;;;;;;;
14616,@UOLNoticias,@reinaldoazevedo @UOLNoticias @UOL L·vÍm Bolsonaro com os 600 reais. AtÈ este dinheiro chegar no bolso de quem precisa o novo coronavirus j·virou corona velho;;;;;;;;;;;;;;;;;;;;;;
"14626,@UOLNoticias,""@UOLNoticias Porra corona,  vacilou hem!""";;;;;;;;;;;;;;;;;;;;;;
14658,@UOLNoticias,@UOLNoticias Decepcionada com o corona.;;;;;;;;;;;;;;;;;;;;;;
14672,@UOLNoticias,@UOLNoticias Est·semana um coronavÌrus matou uma trabalhadore indo trabalhar no hospital ainda devemos preocupa com este marginal ele tem de morrer sofrendo na justi· de Deus porque na terra n„o existe pena de morte neste marginal;;;;;;;;;;;;;;;;;;;;;;
14678,@UOLNoticias,@UOLNoticias coronavÌrus n„o ataca coronavÌrus prefiro coronavÌrus gripe do que coronavÌrus que diz humanos;;;;;;;;;;;;;;;;;;;;;;
14715,@UOLNoticias,@rafamfilho @UOLNoticias @UOL O DORIA  QUER ISSO MESMO  POR TODO TIPO DE MORTE  POR CORONAVÕRUS PARA DESESTABILIZAR O GOVERNO MAIS O POVO JA SABE DISSO..... E A FOLHA DE PAPEL HIGENICO TODAS AS MERDAS  E  MANDA IMPRIMIR NUMA IMORESSORA QUE N√O USA  TINTA USA BOSTA....;;;;;;;;;;;;;;;;;;;;;;
14760,@UOLNoticias,@UOLNoticias Esse povo aÌ≠ amontoado n„o pega coronavÌrus?;;;;;;;;;;;;;;;;;;;;;;
14765,@UOLNoticias,@Haddad_Fernando @UOLNoticias @UOL Capit„o corona ataca novamente!;;;;;;;;;;;;;;;;;;;;;;
14785,@UOLNoticias,@UOLNoticias È dessa vez os jornalistas nao escutaram o povo podiam fazer perguntas para o povo sobre corona desemprego https://t.co/dD7Suegv3V;;;;;;;;;;;;;;;;;;;;;;
"14793,@UOLNoticias,""@xicosa @UOLNoticias @UOL .";;;;;;;;;;;;;;;;;;;;;;
"Entendam Policiais Militares e For·s Armadas üá∫üá∏ Entreguistas = """"vÌrus n„o respeita farda, disciplina e ideologia, n„o tem medo de grito, porrada, nem de bala!""""";;;;;;;;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;;;;;;;;
VC COM REVOLVER NA M√O sÛ BICHO FEROZ, FEROZ;;;;;;;;;;;;;;;;;;;;;;
QUANDO V⁄O CORONA, SAI REBOLANDO ATsÛ MUDA DE VOZ!;;;;;;;;;;;;;;;;;;;;;;
". https://t.co/rwG8TsFZKc""";;;;;;;;;;;;;;;;;;;;;;
"14801,@UOLNoticias,""@manuelkobel @UOLNoticias @UOL Tamos vivendo uma crise sem precedentes no pais com o CORONAVÕRUS e https://t.co/CUxWR8GZMN virus infelizmente √± podemos evitar,mas a politica podemos minimizar.Bolsonaro deveria ter mais cuidado ao falar em publico.";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"O virus infelizmente √± podemos""";;;;;;;;;;;;;;;;;;;;;;
"14821,@UOLNoticias,""Capit„o Corona, uma vez mentiroso sempre mentiroso.";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"OMS responde a Bolsonaro e nega que seja contra polÌticas de isolamento https://t.co/F74FqQkgeg via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
14830,@UOLNoticias,@rubensvalente @UOLNoticias @UOL N√O VAI FALAR QUE sÛ DE CORONAVÕRUS  FOLHA LIXO...;;;;;;;;;;;;;;;;;;;;;;
"14832,@UOLNoticias,""@UOLNoticias Os jornalistas mandam todo mundo ficar em casa mas se acham no direito de trabalhar. Acontece que nem o COVID-19 acredita neles, pois nenhum deles atÈ agora pegou a gripe Corona.""";;;;;;;;;;;;;;;;;;;;;;
"14862,@UOLNoticias,""@UOLNoticias Faltou sÛ o Capit„o Corona para engrandecer o debate, de gripezinha a fantasia da grande mÌdia";" tudo pra prejudicar o governo dele.""";;;;;;;;;;;;;;;;;;;;;
"14867,@UOLNoticias,""@UOLNoticias Total, onde j·se viu tirar o capita? O cara dando exemplo de como tratar o corona...""";;;;;;;;;;;;;;;;;;;;;;
"14938,@UOLNoticias,""@UOLNoticias Povo? üòÇüòÇüòÇ";;;;;;;;;;;;;;;;;;;;;;
Bando de apoiadores que aposto fazem parte da folha de pagamento do gabinete do crime! Os vagabundos n„o trabalham? ;;;;;;;;;;;;;;;;;;;;;;
"Quem n„o respeita o povo e nem o mundo È o Capit„o Corona.""";;;;;;;;;;;;;;;;;;;;;;
"14942,@UOLNoticias,""@UOLNoticias @BlogOlhoNaMira Poxa vcs ficam dando ideia pro capit„o corona.";;;;;;;;;;;;;;;;;;;;;;
"Daqui a pouco j·viu.""";;;;;;;;;;;;;;;;;;;;;;
"14964,@UOLNoticias,""@UOLNoticias Ah, t·que vou ficar sem macho mais 2 meses.";;;;;;;;;;;;;;;;;;;;;;
"Prefiro morrer de Corona do que por falta de Picona""";;;;;;;;;;;;;;;;;;;;;;
14970,@UOLNoticias,@UOLNoticias que l·tima seria se esses minions amontoados lambendo o presidente pegando coronavÌrus hein?;;;;;;;;;;;;;;;;;;;;;;
14981,@UOLNoticias,@UOLNoticias Reflex„o: o coronavÌrus È mais uma liÁ„o/efeito colateral da aldeia em que o mundo se transformou...;;;;;;;;;;;;;;;;;;;;;;
14997,@UOLNoticias,@UOLNoticias O Capit„o Corona ataca outra vez !;;;;;;;;;;;;;;;;;;;;;;
15023,@UOLNoticias,Crivella diz que vai fazer exame para corona apÛs infecÁ„o de secret·ia https://t.co/oSSt9FkDb9 via @UOLNoticias @UOL;;;;;;;;;;;;;;;;;;;;;;
15039,@UOLNoticias,PMs dizem que EST√O 'entregues' ao corona: 'DÛi colocar famÌlia em risco' https://t.co/Yf9qESaSuf via @UOLNoticias @UOL;;;;;;;;;;;;;;;;;;;;;;
"15085,@UOLNoticias,""@BlogdoNoblat @UOLNoticias @UOL Putz!";;;;;;;;;;;;;;;;;;;;;;
ü§î;;;;;;;;;;;;;;;;;;;;;;
"N„o sei porque ainda v„o l· n„o vale a pena repercutir as falas do capit„o corona.""";;;;;;;;;;;;;;;;;;;;;;
15121,@UOLNoticias,@reinaldoazevedo @Fernando_Mureb @UOLNoticias @UOL O Reinaldo das antigas era bem rigoroso. Questionaria se todos os mortos foram realmente vitimados pelo corona.;;;;;;;;;;;;;;;;;;;;;;
"15148,@UOLNoticias,""@gseggia @reinaldoazevedo @UOLNoticias @UOL Se ele sair do cargo coisa que n„o acredito, a causa n„o È o coronavÌrus e sim o mal serviÁo prestado ao longo do mandato.""";;;;;;;;;;;;;;;;;;;;;;
15151,@UOLNoticias,@UOLNoticias Levou Corona de presente!;;;;;;;;;;;;;;;;;;;;;;
"15264,@UOLNoticias,""AlÙ PRESIDENTE SQN @wilsonwitzel";;;;;;;;;;;;;;;;;;;;;;
O Sr vai deixar nossa gloriosa @PMERJ;;;;;;;;;;;;;;;;;;;;;;
Desamparada?;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"PMs dizem que EST√O 'entregues' ao corona: 'DÛi colocar famÌlia em risco' https://t.co/pZqeXk6ytV via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
15275,@UOLNoticias,@UOLNoticias As aventuras do palhaÌßo Capit„o Corona!;;;;;;;;;;;;;;;;;;;;;;
"15277,@UOLNoticias,""@UOLNoticias 11:59hs - """"Witzel È um genocida por querer usar snipers contra traficantes""""";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"12:01hs - """"Witzel È um estadista por impor medidas restritivas ao povo contra CORONA""""";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"TÙ vendo essa seletividade aÌ≠""";;;;;;;;;;;;;;;;;;;;;;
15289,@UOLNoticias,@manuelkobel @UOLNoticias @UOL O corona ser·motivo para favorecer todos os tipos de bandidos.;;;;;;;;;;;;;;;;;;;;;;
15304,@UOLNoticias,@UOLNoticias Capit„o Corona t·com inveja hehehehe;;;;;;;;;;;;;;;;;;;;;;
15306,@UOLNoticias,PMs dizem que EST√O 'entregues' ao corona: 'DÛi colocar famÌlia em risco' https://t.co/qOfbioujmi via @UOLNoticias @UOL;;;;;;;;;;;;;;;;;;;;;;
15311,@UOLNoticias,@UOLNoticias Duvido! PGR È lambe botas do Capit„o Corona;;;;;;;;;;;;;;;;;;;;;;
"15351,@UOLNoticias,""SuÈcia, sem isolamento, teve sucesso no combate ao corona. Enquanto isso, na It·ia, onde predomina o isolamento ferrenho...ü§∑üèæ‚Äç‚ôÄÔ∏è Opini„o, @RedeGlobo @GloboNews @BandJornalismo @UOL @UOLNoticias @folha?? üßêü§îü§• #BolsonaroTemRazao";;;;;;;;;;;;;;;;;;;;;;
"https://t.co/9z5PIObHy8""";;;;;;;;;;;;;;;;;;;;;;
15365,@UOLNoticias,@UOLNoticias O lambedor de botas do capit„o corona acabou de lamber as botas do capit„o corona;;;;;;;;;;;;;;;;;;;;;;
15374,@UOLNoticias,@MARTINHO77 @reinaldoazevedo @UOLNoticias @UOL Nao seria o corona a doen·???;;;;;;;;;;;;;;;;;;;;;;
"15389,@UOLNoticias,""@reinaldoazevedo @UOLNoticias @UOL B17, cujo estado de sa˙de (corona) È uma incÛgnita, visitou o General (ao menos isso foi noticiado) com severos problemas respiratÛrios!!! J·pensou ...""";;;;;;;;;;;;;;;;;;;;;;
"15394,@UOLNoticias,""@UOLNoticias FAKE NEWS!!!";;;;;;;;;;;;;;;;;;;;;;
O nome disso È desespero!!! Vamos vencer esse desafio herc˙leo do Corona e o paÌs vai crescer como nunca!!!;;;;;;;;;;;;;;;;;;;;;;
"O resto È desespero de quem nunca mais ter·aquela boquinha gorda!!! Hahahah""";;;;;;;;;;;;;;;;;;;;;;
"15398,@UOLNoticias,""@reinaldoazevedo @UOLNoticias @UOL Com todo o respeito ao General, que È um guerreiro enfrentando uma doen· terrÌvel, era um tigr„o com as merdas na Època do PT. Com as merdas ainda mais robustas do Capit„o Corona, È um gatinho. Manso manso.""";;;;;;;;;;;;;;;;;;;;;;
"15433,@UOLNoticias,""@MirandaSa_ @UOLNoticias @UOL Esse terrorismo de que """"todo mundo vai morrer"""" na verdade j·come· a fazer gente ESCONDER diagnÛstico de Corona por medo de estigmatizaÁ„o social. Ou de espantar os servi·is e acabar sem gente pra lavar a lou· e limpar o banheiro.""";;;;;;;;;;;;;;;;;;;;;;
15443,@UOLNoticias,@SSASAHT @FlavioDino @UOLNoticias @UOL Pior que o coronavÌrus;;;;;;;;;;;;;;;;;;;;;;
"15453,@UOLNoticias,""@Gabriel_rj13 @UOLNoticias Essa È para rasgar o c˙. Um carioca, que atÈ ·ua podre est·tomando, tem coragem de postar uma merda dessas.";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
O jumento, ai no Rio de Janeiro È mais f·il vocÍ morrer de uma bala perdida ou de infecÁ„o intestinal, por tomar ·ua podre, do que morrer de coronavÌrus.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"sÛ jumento.""";;;;;;;;;;;;;;;;;;;;;;
15455,@UOLNoticias,Mandetta encara Bolsonaro: n„o se demite; chefe que fa· besteira por conta https://t.co/235VR8uGZ3 via @UOLNoticias @UOL #coronavirus #corona #Politica;;;;;;;;;;;;;;;;;;;;;
15462,@UOLNoticias,@UOLNoticias Tomam vergonhas j·vimos v·rios relatos de familiares reclamando que seus entes queridos morrem de outra coisa È os mÈdicos colocando como coronavÌrus. Isso fato.;;;;;;;;;;;;;;;;;;;;;;
"15524,@UOLNoticias,""@UOLNoticias O Ìndice de suicÌdio superou todos os recordes do nosso paÌs, o corona sÛ È o gatilho. Se os familiares perceberem a tempo , ter„o bons resultados.  FIQUEM EM CASA !!!""";;;;;;;;;;;;;;;;;;;;;;
"15676,@UOLNoticias,""SÛ falta o verme daqui vim com a mesma desculpa esfarrapada! Quis medir for· com o corona e agora t·aÌ≠ com esse papo! @JanainaMeloo @marcelohp2017 @M_Haziel_M ApÛs minimizar coronavÌrus, Trump recua e diz que sÛ queria acalmar EUA https://t.co/ovTHYvWxTi via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
15695,@UOLNoticias,@Vessoni @UOLNoticias @UOL O PGR est·de quarentena desde que foi escolhido pelo Capit„o Corona.;;;;;;;;;;;;;;;;;;;;;;
15697,@UOLNoticias,@marcofeliciano @Biakicis @UOLNoticias @VEJA Essa aÁ„o de usar a coronavÌrus È uma aÁ„o demonÌaca... Acorda igreja vamos orar;;;;;;;;;;;;;;;;;;;;;;
"15709,@UOLNoticias,""Suspeitas de corona s„o registradas como gripe na CDD, denunciam mÈdicos https://t.co/TLVIoxNjCv via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
"15880,@UOLNoticias,""@UOLNoticias Qual noticia falsa, aquela que vcs deram como corona e foi o pneu""";;;;;;;;;;;;;;;;;;;;;;
15904,@UOLNoticias,@reinaldoazevedo @UOLNoticias @UOL Ahh que jornalista babaca. Fazendo campanha com a crise do CORONAVÕRUS ü¶†. Isso mostra como brasileiro e. Por isso que o Brasil n„o vai para frente! Esse ‚Äújornalista‚Äù militante age pior que o Bolsonaro. Lament·el isso daÌ≠ üëÜ;;;;;;;;;;;;;;;;;;;;;;
15985,@UOLNoticias,@UOLNoticias Guedes deve ser um gÍnio ele sabe algo que todos os economistas e empresas de consultoria financeira ou o FMI e etc n„o sabem... Tem que ser muito ot·rio para achar que esse cara que n„o conseguiu um pouco PIB maior que 1% sem corona vai conseguir isso agora;;;;;;;;;;;;;;;;;;;;;;
16175,@UOLNoticias,@reinaldoazevedo @UOLNoticias @UOL O Capit„o Corona e o sargento Coroninha. Que v·zea!;;;;;;;;;;;;;;;;;;;;;;
"16177,@UOLNoticias,""@UOLNoticias Cara, mesmo sem coronavÌrus o PIB do Brasil seria Ìnfimo, Guedes È um completo desastre. Vendedor de ilusıes e mal car·ter.""";;;;;;;;;;;;;;;;;;;;;;
"16187,@UOLNoticias,""@fdsilvaa @UOLNoticias Capit„o Corona e suas fakes news, obras-primas do Carlyxo""";;;;;;;;;;;;;;;;;;;;;;
"16223,@UOLNoticias,""@wassilbachovas @UOLNoticias a BURRICE presidencial, ta contaminando mais que o corona.""";;;;;;;;;;;;;;;;;;;;;;
16262,@UOLNoticias,@UOLNoticias VAI pegar corona na rua.;;;;;;;;;;;;;;;;;;;;;;
"16318,@UOLNoticias,""@UOLNoticias A torcida do corona sÛ cresce.";;;;;;;;;;;;;;;;;;;;;;
"#coronazi do mundo, uni-vos!""";;;;;;;;;;;;;;;;;;;;;;
"16356,@UOLNoticias,""@aninhamofatto @solacosta1991 @UOLNoticias @UOL Juxxti· aproveita o coronavÌrus ,e faz seu papel , coloca  + mais um mostro Bandido em sua mans„o !""";;;;;;;;;;;;;;;;;;;;;;
"16366,@UOLNoticias,""@manuelkobel @UOLNoticias @UOL Tds os criminosos do paÌs beneficiados pelo Corona. Agora, os trabalhadores informais e autÙnomos... nem tomando as precauÁıes indispens·eis podem trabalhar...q morram de fome junto de suas famÌlias...q contrassenso...""";;;;;;;;;;;;;;;;;;;;;;
"16486,@UOLNoticias,""@UOLNoticias Governo do capit„o corona derreteu, sÛ alguma parte do rebanho ainda bate continÍncia para esse inepto. A Uni„o que existe È que esse governo vergonhoso acabe o mais r·ido possÌvel.""";;;;;;;;;;;;;;;;;;;;;;
16531,@UOLNoticias,@UOLNoticias Relaxamento tem dois significados. Qual dos dois?  Ergueu bandeira branca ao coronavÌrus ou viu que venceu ao vÌrus?;;;;;;;;;;;;;;;;;;;;;;
"16581,@UOLNoticias,""@UOLNoticias Torcida pelo corona na imprensa continua.";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"VAI CORONA! MATA MAIS! MATA MUITO MAIS!""""""";;;;;;;;;;;;;;;;;;;;;;
"16587,@UOLNoticias,""@OhDearMarkF @Ihamma_1 @UOLNoticias @UOL Pois È , amiga !! Impressionante como tem gado idoso n„o se cuidando , indo para as ruas apertar a m„o do corona mor. √Äs vezes eu penso que o gado VÈio que partir, o Bolsonaro disse que v„o morrer mesmo. TambÈm espero que abram os olhos.""";;;;;;;;;;;;;;;;;;;;;;
16620,@UOLNoticias,@UOLNoticias Torcida organizada do coronavÌrus ta osso. https://t.co/4lFrhWXanD;;;;;;;;;;;;;;;;;;;;;;
"16664,@UOLNoticias,""A Vale anunciou que chegaria hoje no Brasil com 1 milh„o de testes r·idos pra corona. AlguÈm tem informaÁıes???";;;;;;;;;;;;;;;;;;;;;;
"@valenobrasil @folha @UOLNoticias @brasil247 @brasildefato""";;;;;;;;;;;;;;;;;;;;;;
"16674,@UOLNoticias,""@UOLNoticias Foi fazer exame do corno vÌrus, digo, coronavÌrus, pra depois colocar a culpa no hospital que infectou ele. Tudo pra n„o admitir que j·estava infectado e que o histÛrico de atleta n„o ajudou.""";;;;;;;;;;;;;;;;;;;;;;
"16675,@UOLNoticias,""@FilhoSouza6 @UOLNoticias @UOL Ser·que s„o todos coronavÌrus mesmo?? E o decreto p contabilizar todas as mortes como covid19? N„o confiamos nestes n˙meros, ainda mais quando percebemos um certo euforismo na chamada.""";;;;;;;;;;;;;;;;;;;;;;
16693,@UOLNoticias,@UOLNoticias @serplaci e o Brasil nunca mais com o capitao corona ainda n gov;;;;;;;;;;;;;;;;;;;;;;
16723,@UOLNoticias,@UOLNoticias Ser·que o.presidente È imune ao coronavÌrus ou ele acha que ta fora do grupo de risco???;;;;;;;;;;;;;;;;;;;;;;
16732,@UOLNoticias,@UOLNoticias Quem tem que ser punido È o capit„o corona;;;;;;;;;;;;;;;;;;;;;;
"16785,@UOLNoticias,""@gerdwenzel @UOLNoticias @UOL Sabe o que È pior Gerd, colocar„o na conta do Corona!""";;;;;;;;;;;;;;;;;;;;;;
16831,@UOLNoticias,@UOLNoticias Pega o Corona bem no cu desse homem e pronto e vamos ver se È uma gripinha e a economia vai salvar ele ü§¢ü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æü§Æ;;;;;;;;;;;;;;;;;;;;;;
"16869,@UOLNoticias,""@UOLNoticias Votei neste homem, mais quer saber estou com raiva das atitudes dele em meio est·situaÁ„o do coronavÌrus""";;;;;;;;;;;;;;;;;;;;;;
"16882,@UOLNoticias,""@UOLNoticias Dados quem tem s„o vocÍs. Pqp hoje a globo colocou um fÌsico para analisa a demora, dos exames para coronavÌrus.""";;;;;;;;;;;;;;;;;;;;;;
"16969,@UOLNoticias,""@UOLNoticias N„o adianta falar, o capit„o corona n„o vai alÈm disso: um idiota perigoso.""";;;;;;;;;;;;;;;;;;;;;;
"16987,@UOLNoticias,""@UOLNoticias #UOLLIXO";;;;;;;;;;;;;;;;;;;;;;
ISSO sÛ LOGICO!;;;;;;;;;;;;;;;;;;;;;;
"minha m„e com 79 anos est·demitida e achando que est·com corona de tantas informaÁıes pessimistas que atÈ  tem dados, mas dados fabricados, distorcidos!""";;;;;;;;;;;;;;;;;;;;;;
"16990,@UOLNoticias,""@UOLNoticias O MITO, f·rica de memes, j·fazendo campanha para 2020 em cima dos desempregados pelo corona/quarentena""";;;;;;;;;;;;;;;;;;;;;;
"17100,@UOLNoticias,""@UOLNoticias Realmente n„o foi passear, foi espalhar coronavÌrus.";;;;;;;;;;;;;;;;;;;;;;
"#FicaEmCasa""";;;;;;;;;;;;;;;;;;;;;;
"17102,@UOLNoticias,""O triste fim do Capit„o Corona:";;;;;;;;;;;;;;;;;;;;;;
"'De saco cheio de Mandetta', Bolsonaro estuda demiti-lo a qualquer momento @UOLNoticias @UOL https://t.co/U8Kq7rMsrF""";;;;;;;;;;;;;;;;;;;;;;
"17109,@UOLNoticias,""@UOLNoticias S„o diversos efeitos colaterais que podem ser irreversÌveis, isso demonstra como o corona È extremamente perigoso. Caso contr·rio n„o seria aprovado.""";;;;;;;;;;;;;;;;;;;;;;
17117,@UOLNoticias,@UOLNoticias O capit„o corona foi contaminar os outros;;;;;;;;;;;;;;;;;;;;;;
"17128,@UOLNoticias,""@BlogdoNoblat @UOLNoticias @UOL Caraca, esse merda sai pra comer espetinho e ainda d·um preju de 100 mil reais pra gente, fora mais uma dezena de contaminados no DF";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"OBRIGADO CAPIT√O CORONA""";;;;;;;;;;;;;;;;;;;;;;
"17143,@UOLNoticias,""@UOLNoticias Acho que este coronavÌrus pode ser um remÈdio as vezes.";;;;;;;;;;;;;;;;;;;;;;
"Do nada um monte de egoÌstas passaram a se preocupar com os outros. Passaram a notar que tÍm pessoas doentes, pessoas com necessidades, pessoas com fome, etc""";;;;;;;;;;;;;;;;;;;;;;
17169,@UOLNoticias,@GIL_ASS_MUSICAL @UOLNoticias Sim teriamos.Pois foram os brasileiros que vieram de lugares que estavam j·com o surto que trouxeram.Teve o caso de uma crian· aqui em SP que passou o carnaval nos EUA e trouxe o corona pros coleguinhas ricos da Avenue escola de elite que foi fechada.;;;;;;;;;;;;;;;;;;;;;;
"17206,@UOLNoticias,""@UOLNoticias Engra·do. Por que ser·que sÛ vejo medidas boas tomadas no Brasil, e nada vejo em outros paÌses? Para cortar o coronavÌrus .""";;;;;;;;;;;;;;;;;;;;;;
"17211,@UOLNoticias,""Den˙ncia grave e preocupante";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
"Suspeitas de corona s„o registradas como gripe na CDD, denunciam mÈdicos https://t.co/5Tjqi40PY0 via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
"17233,@UOLNoticias,""Suspeitas de corona s„o registradas como gripe na CDD, denunciam mÈdicos https://t.co/e55XwnaNlj via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
17290,@UOLNoticias,@BlogdoNoblat @UOLNoticias @UOL Esse coronavÌrus tem que acabar logo.  Est·me fazendo concordar ci com cada pessoa?!;;;;;;;;;;;;;;;;;;;;;;
"17373,@UOLNoticias,""@GilFerr10918677 @UOLNoticias @jairbolsonaro Querido, o capit„o Corona est·contra a sa˙de p˙blica. Ele tem comportamento de sociopata. ";;;;;;;;;;;;;;;;;;;;;;
"Sociopatas s„o narcisistas. Ele precisa sair para se evitar tragÈdia maior. T·rolando um document·rio sobre Jim Jones. Procure.""";;;;;;;;;;;;;;;;;;;;;;
"17382,@UOLNoticias,""coronavÌrus e bolsonarismo s„o doenÁas que desafiam o paÌs, diz Fl·rio Dino https://t.co/n1tW1ocyOn via @UOLNoticias @UOL o Corona tem soluÁ„o j·o bolsonarismo n„o acredito em soluÁ„o, isso È mais radical do que o Estado Isl‚mico""";;;;;;;;;;;;;;;;;;;;;;
"17389,@UOLNoticias,""@Jairoms5 @reinaldoazevedo @UOLNoticias @UOL Pode crer viu?! Duas coisas me fazendo mal: corona avan·ndo e o presidente do BR.. pqp, t·pesado""";;;;;;;;;;;;;;;;;;;;;;
17393,@UOLNoticias,Por que o fim do isolamento pode n„o ser o melhor para a economia do Brasil https://t.co/w8o3RqPRoP via @UOLNoticias @UOL #coronavirus #corona #Economia;;;;;;;;;;;;;;;;;;;;;;
"17464,@UOLNoticias,""@alefrota77 @UOLNoticias @UOL N„o È fake n„o..È verdade,ele n„o morreu de corona!""";;;;;;;;;;;;;;;;;;;;;;
"17578,@UOLNoticias,""@BlogdoNoblat @UOLNoticias Torcedor do corona e a festa da cnn vc n„o fala! Pq  o Doria estava! Recebendo Jab·";;;;;;;;;;;;;;;;;;;;;;
"#ImpeachmentDeDoria""";;;;;;;;;;;;;;;;;;;;;;
"17610,@UOLNoticias,""@UOLNoticias Pegam carros e as ch·aras e sÌtios cheios com a galera comendo carne e cerveja.";;;;;;;;;;;;;;;;;;;;;;
Hoje estive em um churrasco com 70 pessoas.. Muito gostoso o dia.;;;;;;;;;;;;;;;;;;;;;;
"A turma est·aproveitando o feriad„o Corona Folga""";;;;;;;;;;;;;;;;;;;;;;
17618,@UOLNoticias,@GIL_ASS_MUSICAL @UOLNoticias Considerando que o presidente trouxe um avi„o de corona pra gente n„o ficar de fora desse evento. TerÌamos epidemia do mesmo jeito;;;;;;;;;;;;;;;;;;;;;;
"17622,@UOLNoticias,""@UOLNoticias Corona, fa· o que for preciso.""";;;;;;;;;;;;;;;;;;;;;;
"17623,@UOLNoticias,""Suspeitas de corona s„o registradas como gripe na CDD, denunciam mÈdicos https://t.co/LX5kHGcVCU via @UOLNoticias @UOL""";;;;;;;;;;;;;;;;;;;;;;
17634,@UOLNoticias,@UOLNoticias Corona vc prometeu;;;;;;;;;;;;;;;;;;;;;;
"17657,@UOLNoticias,""@BlogdoNoblat @UOLNoticias O canal n„o est·pronto para o contraditÛrio, mas quem arregou foi ela , cuidado com o corona em velho.""";;;;;;;;;;;;;;;;;;;;;;
"17678,@UOLNoticias,""Suspeitas de corona s„o registradas como gripe na CDD, denunciam mÈdicos @UOLNoticias @UOL https://t.co/mJDvYiIHtI""";;;;;;;;;;;;;;;;;;;;;;
17789,@UOLNoticias,@BlogdoNoblat @UOLNoticias Dram·ico. HistÛrias tristes como essa se repetir„o no Brasil do capit„o corona. https://t.co/6XyyEcM592;;;;;;;;;;;;;;;;;;;;;;
"17805,@UOLNoticias,""@BlogdoNoblat @UOLNoticias Se tivesse morto era pq contraiu o virus, ai ta vivo e bem nao teve corona.. Puta merdaaa como vcs sao podres seus imundos.. Parem de torcer por mortes so pra fazerem campanha polÌtica seus vermes malditos..""";;;;;;;;;;;;;;;;;;;;;;
"17856,@UOLNoticias,""O Twitter contra o Capit„o Corona!! Que vergonha!!";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
