,usuario,texto;;
"9996,@felipeneto,""@felipeneto Brasil estudem pra serem  e aumentar o número de mais médicos, enfermeiros, bombeiros e polÃ­cia e menos mas menos mesmo de Youtubers pq no final descobrimos através do corona vírus, no que o Brasil tem mais falta https://t.co/3x24APpvsv""";;
"10015,@felipeneto,""@LuisFagner16 @CampeloMichel @wilsonpedro79 @felipeneto Sim, apoia ele em tudo...até se ele matar sua mÃe! Ela tinha que morrer de corona, sua filha...tinham que morrer de corona pra ver se um retardado doente igual vc pensa fora da caixinha! Doente.""";;
10019,@felipeneto,@LeandroParente7 @gianoddi @felipeneto Ainda digo mais: as mortes acusadas por violência são tão prejudiciais ao país que todos os candidatos a cargos do executivo têm sua redução como plataforma de campanha. Você votou em Bolsonaro esperando reduzi-las. Espero que o próximo pr eleito seja contra morte por corona;;
"10048,@felipeneto,""@DeQuarentena40 @JorgeAun1987 @felipeneto @gugachacra O vírus que ele se referiu não foi o Corona, foi um bem mais prejudicial""";;
"10059,@felipeneto,""@Raylson86993695 @luksmaartins @LuuhSoares1313 @LuisFagner16 @felipeneto E sabe pq eles conseguiram combater o corona vírus? Pq tem um presidente trabalhando duro pra não perder vidas, e não um asno brincando no poder.""";;
"10072,@felipeneto,""@Corvo06270497 @mthzech @FeMLopes @felipeneto teoria da conspiração foda, que nem quando diziam q o corona era fake. Gênios sem cérebro.""";;
10084,@felipeneto,@sonialuzsonia @felipeneto Tá faltando as pessoas entenderem que o corona mata pouco em % mas se for botar 5% de uma população mundial o número seria extremamente alto... Então se 100 pessoas pegam corona a tendência é que talvez uns 90 e poucos sobrevivam mesmo sem tomar nada não é mesmo?;;
"10091,@felipeneto,""@m4th3us_ss @foracovard17 @JoaoVericimo @muriloribeiro @felipeneto Oxi CarAÍ­, pq não temos argumentos,número inflacionados de morte,governador de SP falando que todo pessoa que morre pode botar na conta do corona vírus kkkkkkk  60 mil curados ,não fode mermão""";;
"10107,@felipeneto,""@m4th3us_ss @muriloribeiro @felipeneto 40 mil homicídios ano passado ,cadê que eu vi tua cara de preocupado com isso,e os 60 mil curados do corona ????? Vai falar nao né,mais curas que mortes e vc chorando AÍ­ ,vsf mermão""";;
"10113,@felipeneto,""@m4th3us_ss @Levialleackerma @muriloribeiro @felipeneto Outra coisa coloque essa conta de mortes por corona vírus no cu dos governadores que mesmo sabendo que o vírus estava presente, liberaram pra fazer carnaval, não e atoa que onde tiveram os maiores carnavais estão tendo o maior número de mortos!""";;
"10119,@felipeneto,""@mdeca18 @rjovaneli @felipeneto faria melhor na crise do corona vírus, que foi um imprevisto. Agora dizer que o segundo turno tava fácil já é sacanagem.""";;
10120,@felipeneto,@felipeneto Falta o apoio dos empresários pela queda do capitão corona.;;
"10136,@felipeneto,""@ranieri_andre @felipeneto Nem que as pessoas usassem uma faixa na janela preta, apoiando todos os que estão na frente de combate contra o Corona vírus e contra a ditadura bolsonarista..""";;
"10158,@felipeneto,""@felipeneto Falou tudo de verdade ponto.";;
"Mas  fala ai, dps do corona tu vai ajudar a trazer o Yaya pro fogão? kkk""";;
"10164,@felipeneto,""@felipeneto Oi @felipeneto que orgulho vir aqui dizer que você é o maior de todos babaca, imbecil, retardado, falsa, idiota e que o corona vírus não te merece mas você poderia morrer de cvd-19 que eu e o resto do Brasil ficaria muito feliz.""";;
"10165,@felipeneto,""@felipeneto Oi @felipeneto que orgulho vir aqui dizer que você é o maior de todos babaca, imbecil, retardado, falsa, idiota e que o corona vírus não te merece mas você poderia morrer de cvd-19 que eu e o resto do Brasil ficaria muito feliz.""";;
"10166,@felipeneto,""@LuisFagner16 @RobertFilipe5 @felipeneto Meu carro a gente não sabe nem se vai estar vivo amanhã com esse corona , nem eu nem vc nem ele é nem ninguém e vc tá falando de 2022 ? Não fode parceiro , vai bater uma bronha que vc tá precisando gozar""";;
10212,@felipeneto,@felipeneto É difícil achar o ponto exato em que a tolerÃ¢ncia deveria ter acabado. Eu diria que o pior foi a postura do presidente contra o corona vírus.;;
"10269,@felipeneto,""@ai_fuca @ChrystianHenr20 @felipeneto Fechado tu vai ficar quando tu tiver no caixão. """"Morreu com o corona""""""";;
"10284,@felipeneto,""E agora, qual a desculpa? Vai haver um pronunciamento se retratando? Eu só tenho uma dúvida, a resposta dele é que a quebra financeira vai matar mais que o Corona, mas o que é mais fácil, matar a fome ou um vírus que se altera geneticamente?";;
"@nilmoretto @felipeneto https://t.co/6JPuyvG0le""";;
"10342,@felipeneto,""@Dascanio69 @felipeneto @TorettoPTtista Bom, ele ta certo, se tinha esperança de tratar corona, pq n se agarrar a ela né, duvido q seis se arriscariam a ficar doente e morrer quando se tem uma outra opção""";;
"10357,@felipeneto,""@GabrielCritica @Cilia2908 @felipeneto Nao, nao pode";;
"E as lives sao justamente com o intuito de ajudar as vítimas do corona""";;
"10448,@felipeneto,""@felipeneto Um churras nunca fez mal a ninguém porque faria agr?";;
"principalmente com uma pandemia por AÍ­,até pq  o corona vírus n é nem um pouco contagioso,e fazer um churras com a galera é a melhor forma de prevenção do vírus...""";;
10472,@felipeneto,@mds_1994 @felipeneto Tinha gente que realmente precisava do remédio e não conseguia comprar pq os bolsonaristas compraram todo o estoque. Espalharam fake news de que curava o Corona e tudo mais. Enquanto isso a gente tava falando pra não comprar pq poderia prejudicar quem realmente precisava +;;
"10473,@felipeneto,""@paulovictorsi19 @GabrielCritica @leticeu @felipeneto O mundo todo com corona e os minions so se baseiam em estudos norte americano, é muito lambe bota KKKKKK""";;
"10479,@felipeneto,""@GabrielCritica @manu_hll @soares90b @felipeneto sabe sim, 750 mortes por corona por dia e oq ele faz? passeata KKK parece ate piada ne?""";;
10481,@felipeneto,@felipeneto incrível que aparece o índice de morte por tráfico ainda é maior do que o corona viros;;
"10485,@felipeneto,""@felipeneto Show do The Killers, apresentação do Toninho do Diabo, propaganda da duchas Corona, patrocÃ­nio do coveiro da Havan.""";;
"10575,@felipeneto,""@mds_1994 @felipeneto Por estar do lado dos q morrem, das famílias q perdem entes, q devemos estar gratos q um remedio não comprovado pra corona caiu";;
;;
"Divulgar remédios q n servem pra determinada doença, além de desserviço, é compactuar cm a morte dos q tomam buscando melhora""";;
"10625,@felipeneto,""@felipeneto Mas amigo, se tu pega o Corona e o médico diz que ou toma e pode viver ou não toma e pode morrer, cê faz o quê? Mostra essa pesquisa?""";;
10643,@felipeneto,@ai_fuca @ChrystianHenr20 @felipeneto vai no churrasco pra vc pegar corona;;
"10705,@felipeneto,""@Tarina58835188 @euupereira @felipeneto Sim, a cloroquina é forte, mas tem se mostrado muito eficaz em MILHARES de pessoas com corona virus, e os estudos em diversos institutos de pesquisa aprovam a droga, Russia, Argelia e outros paises já estão implementando.""";;
"10706,@felipeneto,""@BardoOmar @felipeneto Vocês, vocês? Não me inclua nisso, não compartilhei nenhum dado sobre cloroquina ou CORONA.""";;
10716,@felipeneto,@MatheusMiguelZZ @felipeneto Vai se fuder. Esse presidente de bosta ironiza essa merda de corona e fala pra tomar remédio que acaba é fudendo mais e vc vem querer passar pano. Toma vergonha na sua cara;;
"10744,@felipeneto,""@sonialuzsonia @felipeneto Se isso o q vc falou for vdd, eles curaram por conta própria, não por causa do remédio ";;
;;
"Muita gente pega o corona e nem percebe, por isso a importância da quarentena, se vc tiver pego não vai transmitir e em 15 dias já vai estar boa""";;
"10760,@felipeneto,""@felipeneto Corona não existe, e tudo invenção do governo  pra derrubar o presidente... lambe os corrimãos de um hospital pra ve se tu pega corona kkkkkkkkk lógico que não po, aproveita e marca um churras, ngm da sua família morreu mesmo""";;
"10762,@felipeneto,""@MatheusMiguelZZ @rick_gsp @felipeneto Aonde que a gente torçe pra um remédio que nem funciona, ";;
"corona vírus e basicamente uma gripe que é severa em outros sim e em outros não , a cloroquina não funciona contra gripe, entende""";;
"10767,@felipeneto,""@felipeneto Concordo, mas quem é você? E qual a sua importância no planeta para chamar alguém de crápula? Você é eleitor do Lula? Seria tão ladrão quanto ele?? Lula matou mais que o Corona vírus com seus roubos. Pense nisso! Antes que fale merda, não apóio o Bozo e nem o Molusco!""";;
"10769,@felipeneto,""@felipeneto A humanidade deveria está é triste por causa de uma notícia dessa . O corona continua não tendo cura , e não existe ainda nenhum medicamento que possa diminuir os efeitos . A política prevalece mais que a saúde das pessoas .""";;
"10774,@felipeneto,""@SupportFeNeto @felipeneto Minha avó recebeu um áudio no Whatssapp, dizendo que: O remédio predinisona está curando o Covid 19(Corona vírus).Mano esse remédio é de rins....""";;
"10796,@felipeneto,""@felipeneto Vai tomar no seu c u!!!!!";;
"Você zombou de uma mulher com corona. Esquece o presidente!! Até quieto o cara te incomoda. Reclama dos governadores seu bosta!!!!!!""";;
"10799,@felipeneto,""@esterslvs @LeonellaTereza @lucaschavesban1 @felipeneto Sim, tá certo ninguém tá falando de direita ou esquerda mas no H1N1 ninguém falou nada se o governo estava fazendo alguma coisa e olha q matou mais pessoas e agora com o corona q até entt n matou tanto comparado com H1N1 vcs tão surtando num nivel..., n estou sendo insensÃ­vel""";;
"10803,@felipeneto,""@GilmaraMarinh17 @Mari_yesda @felipeneto Na vdd, essas mortes foram definidas em um dia. As mortes nesses dias acredito que tenha sido de 25 pessoas, porém eles confirmaram nesse dia que as mortes passadas foram por corona. Pesquisa AÍ­, é quase isso. Só quis ajudar""";;
"10855,@felipeneto,""@felipeneto Tomara que ele e a corja peguem corona e morra de uma vez, que Deus me perdoe por estar dizendo isso""";;
"10870,@felipeneto,""@felipeneto Bolsonaro deveria enfrentar o Corona vírus como enfrentou os debates, ficando em casa. #ForaBolsonaro""";;
"10871,@felipeneto,""@alexxeedu @amandax_021 @7Rigamonte @cyberpunkbaby @felipeneto Só li verdades. Gente escrota do caralho, o mundo ta doente e não é só de corona, é de ignorancia mesmo e falta de amor. Essa gente só generaliza as coisas sendo q não sabem de porra nenhuma.""";;
"10877,@felipeneto,""@gcomentarios @felipeneto Vai ser em Brasilia? Pra chegar a tempo, vou de avião e levo a coca.";;
;;
"Cerveja, nao preocupo, vai ter corona a vontade.""";;
"10882,@felipeneto,""@AlineTomal1 @felipeneto Ainda não coloco minha mão no fogo, viu? Capaz de se a filha dele pegar Corona, ele vai dizer que é porque ela foi uma """"fraquejada""""""";;
10890,@felipeneto,@felipeneto acho que o presidente até agora acha que corona é so uma marca de cerveja.;;
"10900,@felipeneto,""@felipeneto Enquanto um da familia dele não morrer com o corona, ele não vai aprender.... é isso.""";;
"10927,@felipeneto,""@um_libertario @pedr0k @nerdlacrador @KahGoncalves03 @imaginago @felipeneto Todos q ouviram essa garota é sAÍ­ram e se contaminam, ou q contaminam alguém. Todos q tiveram corona por causa das palavras dessa garota são vítimas!!""";;
"10933,@felipeneto,""@el_danielrds @felipeneto Se não morrer de corona saindo,morre de fome ficando em casa kkkkkkkkk""";;
"10949,@felipeneto,""@felipeneto Só digo uma coisa para quem está falando """"coitadinha, expondo a garota assim"""" se vc morrer de corona é inevitável, para ela sua vida não vale nada, deixem de ser hipócritas só defendem ela por ser branca padrão, se fosse outra pessoa iam estar atacando! Empatia seletiva meu cu""";;
"10962,@felipeneto,""@felipeneto O próximo pico será qdo Dória quiser! Ele está esperando o inverno e as gripes sazonais chegarem, AÍ­ mistura c corona, solta o pessoal protegido p poder contaminar de uma vez e ele conseguir seu colapso c mortes exponenciais. Comprou respirador até dezembro! Tem q justificar""";;
"11008,@felipeneto,""@felipeneto vai a merda regina, pega um corona ai vai""";;
"11074,@felipeneto,""@felipeneto Jesus, isso é pior que o corona quanta ignorância.""";;
11078,@felipeneto,@felipeneto FUI NO MÉDICO ESSA SEMANA E ELE ME DISSE QUE TODO MUNDO PELO MENOS UMA VEZ NA VIDA VAI TER CORONA VIRUS (entenda como quiser);;
"11101,@felipeneto,""@felipeneto Você que tem Corona vírus, conhece essa pessoa? Mora perto dessa pessoa? Ela tá precisando de um forte abraço pra aprender mais sobre empatia. Afinal, o que tiver que acontecer...""";;
"11112,@felipeneto,""@felipeneto Está acontecendo com muitas pessoas desse país. Há um surto de desumanidade, paralelo ao corona vírus.""";;
11155,@felipeneto,@felipeneto Depois que pega o corona quer leito no SUS né negah?;;
"11166,@felipeneto,""@felipeneto Eu sou de SC e achei um absurdo, ele protestarem para o camercio voltar, não adianta querer trabalhar antes que acabe o corona, volta agora e depois piora, AÍ­ são mais tempo de quarentena, sei que tem gente que precisa por conta do salário, mas ainda descordo""";;
"11168,@felipeneto,""@oitiocaio @ytgabrielbrito @felipeneto Me mostre por favor alguns estudos e pesquisas que mostram que o lockdown é efetivo contra o Corona vírus. E por favor não me venha com a OMS, a mesma não o recomendou.""";;
"11170,@felipeneto,""@felipeneto Corona só podia pegar nesse povo do governo ou em gente ruim mesmo. Mas, não ... Pessoas boas estão pagando o pato ğŸ˜­ğŸ¤¦""";;
"11172,@felipeneto,""@pedr0k @nerdlacrador @KahGoncalves03 @imaginago @felipeneto Beleza, agora faz o seguinte quarentena é pra quem tá doente, se alguém precisar de leito no SUS ou qualquer outra porra que seja público, vai morrer não pq é corona, é pq não funciona msm""";;
11185,@felipeneto,@silencwol @Ivndebourick @IgorMac17290560 @TrouxaIludido @thearthurmello @felipeneto Gratilux corona kkkkkk ainda ta passando pano pra negacionista ?;;
11190,@felipeneto,@MarcineiFelipe @Henrytado @felipeneto Prefiro que essa asquerosa seja visitada pelo corona.;;
"11211,@felipeneto,""@felipeneto Muito filha da puta mesmo.";;
"Por que uma peça dessa não morre ou que o corona não pega ser ruim dessa, mano? Gente ruim não morre, égua!!!ğŸ˜ """;;
"11222,@felipeneto,""@copotraste @Raelzito06 @drzx @felipeneto Ele quis dizer que os 600 óbitos não aconteceram nas últimas 24 horas e sim foram Confirmados, ou seja tem gente que morreu domingo, que só foi confirmado hoje que era de corona e somou a essa lista, acho q foi isso""";;
"11235,@felipeneto,""@felipeneto Nossa é isso que está a frente do nosso país, sinto o mesmo nojo quando dizem """"Aaaa no mundo tem bilhões de pessoas, o corona vai mata milhares a taxa letal é baixa"""" da uma revolta ouvir isso.""";;
"11239,@felipeneto,""@felipeneto Ela podia pegar um corona vírus né ? Ser torturada, será que mudaria o pensamento !? ğŸ¤”""";;
11255,@felipeneto,@AnaCris13730804 @felipeneto Haaaa se acha sim...q o governo a parti do corona desmoronou  ..concordo...antes não;;
11275,@felipeneto,@felipeneto A maior doença no Brasil é a de falta de empatia. Por isso estamos perdendo para o corona vírus;;
11282,@felipeneto,@felipeneto corona faça o seu trabalho;;
11294,@felipeneto,@felipeneto Regina Diarreia (essa praga não tem perfil no Twitter??) é uma farsa. Um ser humano que deu errado e que nem sabe o que está fazendo viva ainda. @corona vc poderia nos fazer um favor?;;
11297,@felipeneto,@alixmarix @guilhermejmv @felipeneto É que essas pessoas sao os reforços do corona;;
11300,@felipeneto,@Pl_2222 @MissVanderwaal @felipeneto @viictor_juan Que morra com corona tbm e *fds*;;
"11328,@felipeneto,""@_mdiiego @maribh1988 @tampstampuffs @drzx @felipeneto de boa aqui falando sério tu acha que essa garota não deve ter todas essas informações não? jornais, revistas, instagram, whatsapp: todos falando só do corona. milhares de pessoas implorando pra todos ficarem em casa e compartilhando dados.""";;
"11336,@felipeneto,""@felipeneto corona, entrego em suas mãos...""";;
11338,@felipeneto,@felipeneto corona faça seu trabalho imediatamente;;
11340,@felipeneto,@felipeneto Corona faça seu trabalho imediatamente;;
11341,@felipeneto,@felipeneto ela confundio ditadora com dentadura ess desgrassada ela e fa do bolsonario tem que pega corona virus pra morre mas ela e rica e quem morre e pobre velha fudica;;
"11342,@felipeneto,""@guilhermejmv @felipeneto AÍ­ o corona leva criança, idoso de coração bom e essas pragas ficam. Prefiro imaginar que Deus não quer essas pessoas perto e só leva as boas.""";;
11343,@felipeneto,@felipeneto Ainda calculando como o corona n pega nessas pessoas;;
"11368,@felipeneto,""@felipeneto Vai porra nenhuma. Estão aumentando essas mortes pra cair na conta de alguém.  A pessoa infarta em casa, já dizem q é corona vírus.""";;
"11386,@felipeneto,""@joanlgdd @saullofernando @thearthurmello @felipeneto Errado, como resolver atitudes criminosas contra a saude publica, só espero q ninguem da sua familia morra de corona, se não sera um baita de um karma""";;
"11390,@felipeneto,""@silencwol @DennyGoomez @IgorMac17290560 @TrouxaIludido @thearthurmello @felipeneto """"""""A vou mitar vou falar para ignorarem as pessoas que tão influenciado outras a ir para as ruas e contribuir para uma pandemia, se for atrás q vc n vá pedir no setembro amarelo, ai hitei""""""""";;
"Nojo de vc, só espero q bem, ninguem na sua familia morra por corona se não sera mto karma""";;
"11393,@felipeneto,""@felipeneto Ou morre pelo corona ou morre de fome, nem todo mundo ganha dinheiro em frente as cÃ¢meras como vc.""";;
"11395,@felipeneto,""@DoentesPFutebol @felipeneto Seu nariz! Seu bostinha! Vc vive de internet, e quem não vive?! Não """"morre"""" de corona hj, morrerá de forma mais cruel amanhã""";;
"11408,@felipeneto,""@drzx @felipeneto Se tu pegar corona, essa menina quer mais é que vc morra e vc ta aqui defendendo ela, gado d+++""";;
"11420,@felipeneto,""@Arthur_Pag @renan_sant25 @beyharmonizer @BortoloArtur @felipeneto Se ela não tivesse ido falar merda, né?? Ja dizia Isaac Newton: toda ação tem uma reação.";;
"Mas se o seu posicionamento em relação a isso é este, ok! Boa vida pra vocês e não peguem corona vírus!""";;
11423,@felipeneto,@felipeneto Quanto mais casos de corona mais rápido sAÍ­mos da epidemia.;;
"11427,@felipeneto,""@renan_sant25 @HeloyseFelix @eoadonai @julianarocha87 @felipeneto no último mandato do PT, o dólar custava cerca de 3,50 a 4 reais";;
;;
"antes do corona chegar de fato aqui e nos eua, já estava mais de 5 reais (o valor do dólar é um baita medidor da economia, já que dependemos dos eua, além da moeda dele ser considerada a """"universal""""""";;
11435,@felipeneto,@nerdlacrador @imaginago @felipeneto correto ouvir alguem que defende sair no meio da rua correndo risco de pegar corona ?e se morrer morreu ?;;
"11438,@felipeneto,""@ErickSantosSP @felipeneto Por isso a comparação, xuxu. Não tem como pesar a """"culpa"""" por exposição quando expõe por algo que pode matar milhares. Ela é o tipo de pessoa que vai pra passeata pedindo fim do corona, sai na rua sem máscara e a porra toda. É um vetor do vírus e pode foder muita gente""";;
"11445,@felipeneto,""@devaneioJJ @Matheus_M2006 @arquitretando @felipeneto Pelo visto ninguém da sua família foi infectado. Acho bacana, bacana mesmo, pensarmos em quem não tem condição e o krl... Mas amiguinho, infelizmente nosso maior problema agora são as 600 mortes confirmadas pelo segundo dia consecutivo só de corona.""";;
"11450,@felipeneto,""@renan_sant25 @HeloyseFelix @eoadonai @julianarocha87 @felipeneto O que é o """"apedrejamento virtual"""" perto de colocar a vida real de milhares de pessoas em risco? É o tipo de menina que vai fazer passeata pedindo o fim da quarentena, sem nem ter comércio, e os funcionários que se fodam. Ela n gostou? Sai da Net. E quem n gostou de pegar corona?""";;
11452,@felipeneto,@felipeneto Corona entrego em suas mãos.;;
"11461,@felipeneto,""@felipeneto O Corona vai estar sempre aqui, como a Dengue está, mas ainda morre gente de dengue por quê? Por que o Brasileiro não cuida do seu próprio umbigo que dirá do umbigo do próximo! Vamos ficar presos pq uma pá de gente não lava as mãos, não usa sabão, não usa as máscara corretamente!""";;
"11515,@felipeneto,""@ajj018 @felipeneto Um fator que deve ser levado em consideração é que os hospitais públicos já não tinham infraestrutura pra atender toda a população, agora com muita gente contraindo a doença há a superlotação das UTIs e adivinha? Não é só os pacientes do corona que precisam das UTIs.""";;
11537,@felipeneto,@felipeneto Onde moro as pessoas estão se lixando para o corona...;;
"11546,@felipeneto,""@felipeneto Entendo que o isolamento acaba sendo de alguma forma a única coisa eficaz contra o corona vírus, mais temos dois lados desta história. Tem muita pessoas que são diarista e precisão trabalhar urgentemente e outros tem empregos que é possível trabalhar home office.""";;
"11547,@felipeneto,""@lariis_mends @luhAlves2801 @felipeneto @siqcrix Mas pra isso tem coisas como o auxilio emergencial, sem contar q tem parentes e várias pessoas ajudando essas pessoas mais pobres, na maioria dos casos a alguma ajuda, agora se ela pegar corona além de passar pros filhos dela dependendo de sua idade ela pode até morrer""";;
"11567,@felipeneto,""@Pl_2222 @MissVanderwaal @felipeneto @viictor_juan Nossa, que argumento viu! Depois que acabar por pegar o Corona não venha com a desculpa de que ninguém te avisou""";;
"11579,@felipeneto,""@felipeneto Gostaria  muito fica em casa Felipe,  mais como se o trabalho  não  para.";;
"O jeito é trabalhar, não  vou fica com fome é sem paga as contas , infelizmente não Tenho  seu dinheiro Pra não  se preocupa com trabalho  ou corona ğŸ˜ªğŸ˜""";;
"11598,@felipeneto,""@Denyangel @duduzinho_10 @felipeneto Plano de saúde não faz milagre! Pode ter um tratamento melhor, mas só o corona sabe quem vai sobreviver!""";;
11607,@felipeneto,@felipeneto Uma pessoa da rua em que moro morreu de corona agora todos usam máscaras precisou isso acontece.;;
"11631,@felipeneto,""@felipeneto USA lá vou eu!!";;
"Corona virus lá não se cria!""";;
11638,@felipeneto,@felipeneto E o que vc diz com as pessoas com necessidades eu não vou morrer de corona vírus mas talvez de fome cê o comércio parar então tem que continuar mas se cuidar bem.;;
"11652,@felipeneto,""@Adrianasn221 @felipeneto @wteixeira88 @nilmoretto @CdNLeon @oatila Ok, tmb não quero perder os meus, mas se o Corona não mata, a falta de remédio pra depressão da minha mÃe, a falta de insulina pro meu pai irão matá-los, ou seja, melhor arriscar, do que cair no óbvio.""";;
"11658,@felipeneto,""@felipeneto Desculpa eu Gosto muito de vc! Mas muita gente depende do comércio para comer! O auxÃ­lio emergencial não deu certo! Eu sou trabalhadora informal e com muito medo preciso trabalhar! Fica o dilema: morro de corona, morro de suicÃ­dio por conta do desespero?""";;
"11693,@felipeneto,""@felipeneto Não interessa quanto tempo vai demorar pra abrir o comércio, o Corona vírus não vai acabar e quanto mais cedo o pico de contágio e ele vai """"se extinguir"""" so que depois ele vai se tornar como a gripe a dengue que todo mundo só deu bola enquanto estava no pico.";;
"MINHA OPINIÃO TABOM.""";;
"11708,@felipeneto,""@AlineTomal1 @felipeneto Vai p fila ou p rua fofocar. """" Tu soube fulano pegou corona?"""". A outra """"É fulano q morreu tu soube?"""" .""";;
"11711,@felipeneto,""@el_danielrds @felipeneto E que não levam em conta é que não é somente pacientes do corona vírus que precisam de UTI, pessoas acidentadas, com outras doenças, todas essas quando precisarem de atendimento não terão porque todos os leitos estarão ocupados.""";;
"11719,@felipeneto,""@felipeneto No Brasil tem uma porção de coisas que tem matam além do Corona...";;
;;
O jovem sem emprego que vai pra criminalidade ;;
O Pai que não consegui pagar a casa e vai pra um lugar de extrema criminalidade ;;
A má alimentação que faz desenvolver alguma doença;;
"Etc...""";;
11720,@felipeneto,@felipeneto Acho que tem que olhar com mais carinho o povo que só quer trabalhar pra sobreviver. Pois o Corona não é a única ameaça ou guerra que temos que enfrentar.;;
"11722,@felipeneto,""@jesseqs @felipeneto Acho que você devia ler a matéria inteira, ela diz que o pessoal pegou corona vírus quando tá saindo para fazer as outras atividades como ir no mercado. Então, o problema está nos métodos de prevenção dessas pessoas não no lockdown""";;
11729,@felipeneto,@felipeneto É a festa do corona.;;
"11743,@felipeneto,""@felipeneto Ainda bem que vc tem dinheiro pra desistir, eu estou aqui na Maré, fome, corona e desespero em todos os lados! Pra mim desistir nem é opção!""";;
11748,@felipeneto,@felipeneto @leoboyrs E cabe a vc trabalho com o felipe neto pra acabar c o corona @Priscilachrespo;;
"11755,@felipeneto,""@felipeneto Sim isso é muito triste, ainda mais com o dias das mÃes chegando, e essas pessoas que perderam a mÃe por conta do corona, vai ser bem difícil espero que Deus acolha o coração dessas pessoas ğŸ¤§â¤ï¸ğŸ™ğŸ½""";;
"11772,@felipeneto,""@felipeneto ta ai, uma coisa que eu n sabia que o corona se mostrava da noite para o dia kkkkk""";;
11773,@felipeneto,@felipeneto MEU DEUS MANO PQ? OS BOLSOMINION N TEM MASSA CINZENTA? ELES ACHAM QUE ABRIR O COMÉRCIO VAI CURAR O CORINGA VÍRUS? (Calma n foi eu que dei o nome coringa vírus é só uma piada com o nome mas quem criou a piada tem medo sim do Corona) MANO NÃO É POSSÃVEL!;;
"11804,@felipeneto,""@felipeneto Bolsonaro está errado em quase tudo. Especialmente na crise do Corona, mas se ele tá falando com a imprensa e estava respondendo uma pergunta os jornalistas deveriam estar calados ouvindo para depois perguntar. Não dá pra ouvir o que o jornalista falou, mas coisa boa não deve ser""";;
"11831,@felipeneto,""@jesseqs @felipeneto Que incrível, pegou o corona aonde, no ar? É triste tanta burrice...""";;
"11837,@felipeneto,""@jesseqs @felipeneto se estivesse em casa não pegava corona,";;
é um vírus, não testemunha de Jeová.;;
"teu comentário é logicamente impossível""";;
"11840,@felipeneto,""@felipeneto Será que seria cruel lembrar o Caio Miranda sobre isso?";;
"Afinal, ele chegou a comparar as mortes de Corona com as 5 mil de pessoas entaladas mês passado...""";;
"11868,@felipeneto,""@duduzinho_10 @felipeneto Ela é o corona vírus, já assumiu forma humana no Brasil de tão forte que ficou, só não vê quem não quer.""";;
"11895,@felipeneto,""@Mw00w @xomandss @felipeneto Cada morte por Corona é culpa direta dele. A partir do momento que ele resolveu usar o poder dele, como presidente, pra atrapalhar a prevenção e contestar a ciência, ele se tornou o responsável por essas mortes.""";;
11898,@felipeneto,Mano o @felipeneto previu o CORONA VÍRUS https://t.co/UaFdS9moLP;;
"11999,@felipeneto,""@felipeneto O Trump disse que o Corona vírus é chinês, agora o Xi Jinping tem que devolver dizendo que a vespa assassina é americana.""";;
"12009,@felipeneto,""@felipeneto o corona esta na terra por causa de Deus, Deus que nos ficamos em casa para que nos nao destruamos a terra.";;
"Vc pode ver as noticias o maior buraco na camada de oxonio foi fechado estad vespas estao aparecendo pq os estados unidos abriu os estabelecimentos mais nao e a horaainda""";;
12014,@felipeneto,@felipeneto Ta repreendido em nome de jesus. Já não bata o corona;;
12070,@felipeneto,@mdelavor @fanaticneto @felipeneto Você quis dizer de corona. Kkkkk adorei a referência;;
"12088,@felipeneto,""@felipeneto O corona vírus era pra ser a maior praga de 2020";;
"Mais o entt  presidente da república é muito competitivo""";;
"12098,@felipeneto,""@felipeneto Eles já estão fodidos com as tumbleweeds e agora o corona, desgraça é pouco para estadunidense kkkk""";;
"12130,@felipeneto,""@felipeneto Falou o cara que tem um chuveiro que fala , tem Bluetooth , etc!   Diz Qual é a diferença?  Quando vc comprou não tinha corona vírus ?   Mas já existia muitas outras pragas. Para , que tá ficando feio!  Para de pregar o que vc não pratica...""";;
12174,@felipeneto,@erlan_bastos @felipeneto OMG. Que esse corona nos permite sinceridade nivel hard q adoro.;;
"12177,@felipeneto,""@felipeneto Pq tudo de ruim vem da Ásia:";;
corona virus;;
 vespas assassinas;;
" k-pop""";;
12178,@felipeneto,@felipeneto Parem de ter corona vírus;;
12179,@felipeneto,@Dmmoraes10 @jugonsou @felipeneto Vai lá velhote com sua múmia falar merdas e pegar corona vírus;;
"12184,@felipeneto,""@victinhoaraujoo @eaiisamu @felipeneto que assunto amg? nao temos nada pra fazer, tamo em quarentena, td mundo sem dinheiro, corona a solta por ai... nao tem como falar de outro assunto e tbm ele desmente as fakes news (nao leia com intonaçao pq nao escrevi de maneira grosseira e sim como uma opiniao)""";;
"12198,@felipeneto,""@felipeneto Tem mais é que se foder mesmo, as pessoas estão tratando a questão do corona como um desfile de moda, máscaras de marca e etc....quero ver é doar máscaras pra quem precisa, isso não tem um puto que faça""";;
"12199,@felipeneto,""@felipeneto pessoa: """"isso de corona é tudo invenção dos chineses pra implantar uma ditadura comunista aqui no brasil""""";;
"eu:""";;
"12201,@felipeneto,""@vitorinhagbi @felipeneto Essa é boa, ajuda na prevenção ao corona, já que nicotina é bom pra combater...""";;
12203,@felipeneto,@felipeneto essa máscara tinha que vim com a cura do corona;;
12204,@felipeneto,@felipeneto O corona virus ou o presidente?;;
