Source,Target,Type,Weight
13011,30209,Directed,1
13012,35929,Directed,1
13013,35930,Directed,1
13014,35931,Directed,1
13015,35932,Directed,1
13016,29173,Directed,1
13017,27587,Directed,1
13018,35933,Directed,1
13019,32798,Directed,1
13020,35934,Directed,1
13021,25699,Directed,1
13022,35935,Directed,1
13023,25962,Directed,1
13024,31734,Directed,1
13025,26460,Directed,1
13026,27307,Directed,1
13027,35936,Directed,1
13028,35937,Directed,1
13029,25622,Directed,1
499,31285,Directed,1
13030,35938,Directed,1
13031,26360,Directed,1
13032,35939,Directed,1
13033,35940,Directed,1
13034,34606,Directed,1
13035,27307,Directed,1
13036,35941,Directed,1
13037,35942,Directed,1
13038,35943,Directed,1
643,26214,Directed,1
13039,35944,Directed,1
13040,35945,Directed,1
13041,35946,Directed,1
13042,35947,Directed,1
13043,35948,Directed,1
13044,35949,Directed,1
13045,35950,Directed,1
13046,35951,Directed,1
13047,35952,Directed,1
13048,32224,Directed,1
13049,35953,Directed,1
13050,35954,Directed,1
13051,35955,Directed,1
13052,26775,Directed,1
13053,35956,Directed,1
13054,35957,Directed,1
13055,35958,Directed,1
13056,35959,Directed,1
13057,35960,Directed,1
13058,26516,Directed,1
13059,27402,Directed,1
13060,25893,Directed,1
13061,35961,Directed,1
13062,35962,Directed,1
13063,35963,Directed,1
13064,35964,Directed,1
13065,35965,Directed,1
13066,26267,Directed,1
13067,26256,Directed,1
13068,26300,Directed,1
3439,35966,Directed,1
13069,26013,Directed,1
13070,29436,Directed,1
627,35967,Directed,1
5177,35968,Directed,1
13071,35969,Directed,1
13072,35970,Directed,1
13073,26507,Directed,1
13074,35971,Directed,1
13075,35972,Directed,1
6910,25868,Directed,1
13076,27353,Directed,1
13077,35973,Directed,1
13078,35974,Directed,1
13079,35975,Directed,1
13080,29787,Directed,1
13081,35976,Directed,1
13082,29019,Directed,1
2539,35977,Directed,1
13083,35978,Directed,1
13084,35979,Directed,1
13085,35980,Directed,1
13086,25719,Directed,1
13087,30172,Directed,1
7355,35981,Directed,1
13088,35982,Directed,1
13089,35983,Directed,1
13090,35984,Directed,1
13091,26266,Directed,1
13092,35985,Directed,1
13093,35986,Directed,1
13094,28971,Directed,1
13095,35987,Directed,1
13096,25861,Directed,1
10752,35988,Directed,1
13097,35989,Directed,1
13098,35990,Directed,1
13099,35991,Directed,1
13100,35992,Directed,1
3788,35993,Directed,1
13101,35994,Directed,1
3622,26926,Directed,1
13102,35995,Directed,1
13103,35996,Directed,1
13104,35997,Directed,1
13105,25868,Directed,1
13106,35998,Directed,1
13107,33186,Directed,1
13108,35999,Directed,1
6168,25963,Directed,1
13109,36000,Directed,1
13110,36001,Directed,1
13111,34489,Directed,1
12219,36002,Directed,1
13112,26117,Directed,1
13113,36003,Directed,1
3583,36004,Directed,1
13114,36005,Directed,1
13115,25893,Directed,1
13116,36006,Directed,1
13117,36007,Directed,1
13118,29217,Directed,1
13119,36008,Directed,1
13120,36009,Directed,1
9576,25874,Directed,1
13121,36010,Directed,1
13122,26086,Directed,1
13123,26267,Directed,1
13124,36011,Directed,1
13125,36012,Directed,1
12139,36013,Directed,1
13126,36014,Directed,1
13127,26266,Directed,1
13128,34680,Directed,1
13129,36015,Directed,1
13130,28440,Directed,1
13131,36016,Directed,1
13132,36017,Directed,1
13133,36018,Directed,1
13134,36019,Directed,1
13135,36020,Directed,1
13136,36021,Directed,1
13137,36022,Directed,1
13138,36023,Directed,1
13139,26706,Directed,1
3796,28793,Directed,1
13140,25739,Directed,1
13141,36024,Directed,1
13142,32187,Directed,1
13143,26814,Directed,1
13144,36025,Directed,1
13145,36026,Directed,1
13146,36027,Directed,1
13147,36028,Directed,1
13148,36029,Directed,1
13149,26987,Directed,1
13150,36030,Directed,1
13151,36031,Directed,1
13152,36032,Directed,1
13153,36033,Directed,1
13154,25649,Directed,1
9166,30549,Directed,1
13155,26018,Directed,1
12809,36034,Directed,1
13156,36035,Directed,1
13157,36036,Directed,1
13158,36037,Directed,1
13159,36038,Directed,1
13160,26134,Directed,1
13161,25877,Directed,1
13162,36039,Directed,1
13163,26120,Directed,1
13164,36040,Directed,1
13165,36041,Directed,1
5048,32685,Directed,1
6830,36042,Directed,1
13166,36043,Directed,1
13167,36044,Directed,1
11902,35067,Directed,1
13168,25649,Directed,1
13169,36045,Directed,1
13170,36046,Directed,1
13171,25893,Directed,1
13172,31583,Directed,1
13173,26198,Directed,1
13174,36047,Directed,1
13175,36048,Directed,1
13176,36049,Directed,1
13177,36050,Directed,1
13178,36051,Directed,1
13179,36052,Directed,1
13180,36053,Directed,1
13181,36054,Directed,1
13182,36055,Directed,1
13183,36056,Directed,1
13184,26775,Directed,1
13185,36057,Directed,1
13186,36058,Directed,1
13187,36059,Directed,1
8184,36060,Directed,1
13188,36061,Directed,1
13189,25868,Directed,1
13190,26540,Directed,1
13191,36062,Directed,1
13192,36063,Directed,1
13193,26183,Directed,1
13194,28003,Directed,1
9863,33533,Directed,1
13195,36064,Directed,1
13196,36065,Directed,1
13197,27971,Directed,1
13198,36066,Directed,1
13199,36067,Directed,1
13200,36068,Directed,1
13201,36069,Directed,1
13202,36070,Directed,1
13203,36071,Directed,1
333,34204,Directed,1
13204,36072,Directed,1
13205,36073,Directed,1
5920,36074,Directed,1
12803,30622,Directed,1
4221,36075,Directed,1
13206,28663,Directed,1
13207,34862,Directed,1
1353,36076,Directed,1
13208,36077,Directed,1
13209,36078,Directed,1
13210,25870,Directed,1
13211,36079,Directed,1
13212,36080,Directed,1
13213,27771,Directed,1
13214,26890,Directed,1
4665,29474,Directed,1
13215,36081,Directed,1
13216,36082,Directed,1
12815,25803,Directed,1
1133,36083,Directed,1
13217,36084,Directed,1
13218,29685,Directed,1
13219,36085,Directed,1
13220,36086,Directed,1
13221,36087,Directed,1
13222,36088,Directed,1
13223,36089,Directed,1
11331,34636,Directed,1
13224,36090,Directed,1
13225,36091,Directed,1
13226,36092,Directed,1
13227,26901,Directed,1
13228,25897,Directed,1
13229,36093,Directed,1
13230,36094,Directed,1
13231,36095,Directed,1
13232,36096,Directed,1
13233,36097,Directed,1
13234,26173,Directed,1
13235,36098,Directed,1
13236,36099,Directed,1
13237,36100,Directed,1
13238,25620,Directed,1
13239,36101,Directed,1
13240,25739,Directed,1
13241,36102,Directed,1
13242,36103,Directed,1
13008,25738,Directed,1
13243,36104,Directed,1
13244,36105,Directed,1
13245,35633,Directed,1
13246,25649,Directed,1
1208,31758,Directed,1
13247,25893,Directed,1
13248,36106,Directed,1
13249,36107,Directed,1
13250,36108,Directed,1
13251,36109,Directed,1
13252,36110,Directed,1
13253,36111,Directed,1
13254,36112,Directed,1
13255,25638,Directed,1
13256,32324,Directed,1
8456,36113,Directed,1
13257,36114,Directed,1
12763,35732,Directed,1
13258,36115,Directed,1
3097,36116,Directed,1
13259,25649,Directed,1
12152,35255,Directed,1
13260,36117,Directed,1
4441,30357,Directed,1
13261,36118,Directed,1
13262,36119,Directed,1
13263,36120,Directed,1
13264,36121,Directed,1
13265,27670,Directed,1
13266,33658,Directed,1
13267,36122,Directed,1
13268,36123,Directed,1
13269,36124,Directed,1
13270,28927,Directed,1
13271,36125,Directed,1
13272,36126,Directed,1
13273,35248,Directed,1
13274,36127,Directed,1
13275,36128,Directed,1
3588,36129,Directed,1
13276,28908,Directed,1
13277,36130,Directed,1
795,26354,Directed,1
13278,36131,Directed,1
13279,36132,Directed,1
13280,36133,Directed,1
334,26011,Directed,1
13281,36134,Directed,1
13282,32174,Directed,1
13283,36135,Directed,1
312,36136,Directed,1
13284,36137,Directed,1
5305,25818,Directed,1
7955,32036,Directed,1
2262,36138,Directed,1
13285,31459,Directed,1
13286,26736,Directed,1
13287,36139,Directed,1
13288,36140,Directed,1
13289,25685,Directed,1
6750,36141,Directed,1
13290,25844,Directed,1
13291,36142,Directed,1
13292,36143,Directed,1
13293,36144,Directed,1
13294,25649,Directed,1
13295,36145,Directed,1
13296,36146,Directed,1
1762,34950,Directed,1
13297,31761,Directed,1
13298,36147,Directed,1
13299,25649,Directed,1
13300,36148,Directed,1
13301,36149,Directed,1
13302,36150,Directed,1
13303,36151,Directed,1
13304,36152,Directed,1
13305,36153,Directed,1
13306,36154,Directed,1
13307,36155,Directed,1
13308,27650,Directed,1
6435,36156,Directed,1
13309,26458,Directed,1
13310,26922,Directed,1
13311,36157,Directed,1
13312,36158,Directed,1
13313,26697,Directed,1
13314,27771,Directed,1
13315,25673,Directed,1
13316,36159,Directed,1
13317,36160,Directed,1
13318,36161,Directed,1
4452,36162,Directed,1
13319,26890,Directed,1
5473,25719,Directed,1
13320,36163,Directed,1
13321,36164,Directed,1
13322,25868,Directed,1
13323,36165,Directed,1
13324,36166,Directed,1
13325,36167,Directed,1
13326,36168,Directed,1
13327,30514,Directed,1
13328,36169,Directed,1
13329,36170,Directed,1
13330,32276,Directed,1
13331,36171,Directed,1
13332,36172,Directed,1
13333,36173,Directed,1
13334,36174,Directed,1
13335,36175,Directed,1
13336,36176,Directed,1
13337,36177,Directed,1
13338,36178,Directed,1
13339,36179,Directed,1
4307,36180,Directed,1
13340,36181,Directed,1
9215,25719,Directed,1
9963,33617,Directed,1
13341,36182,Directed,1
13342,36183,Directed,1
13343,36184,Directed,1
13344,36185,Directed,1
13345,36186,Directed,1
357,25649,Directed,1
13346,32568,Directed,1
10814,25893,Directed,1
13347,27287,Directed,1
13348,36187,Directed,1
13349,36188,Directed,1
13350,31122,Directed,1
13351,27962,Directed,1
13352,36189,Directed,1
13353,36190,Directed,1
5291,25777,Directed,1
13354,25618,Directed,1
13355,36191,Directed,1
13356,25870,Directed,1
13357,36192,Directed,1
9531,36193,Directed,1
13358,36194,Directed,1
12708,26317,Directed,1
13359,36195,Directed,1
13360,36196,Directed,1
9070,36197,Directed,1
13361,36198,Directed,1
13362,36199,Directed,1
13363,25673,Directed,1
13364,36200,Directed,1
13365,27148,Directed,1
13366,36201,Directed,1
13367,27490,Directed,1
13368,36202,Directed,1
13369,36203,Directed,1
13370,36204,Directed,1
13371,36205,Directed,1
3826,36206,Directed,1
13372,36207,Directed,1
13373,36208,Directed,1
13374,36209,Directed,1
13375,36210,Directed,1
13376,27857,Directed,1
11216,36211,Directed,1
13377,36212,Directed,1
13378,36213,Directed,1
13379,36214,Directed,1
7118,25649,Directed,1
10600,36215,Directed,1
13380,36216,Directed,1
13381,36217,Directed,1
13382,25673,Directed,1
13383,36218,Directed,1
13384,31122,Directed,1
13385,27954,Directed,1
13386,36219,Directed,1
13387,36220,Directed,1
13388,36221,Directed,1
13389,36222,Directed,1
13390,36223,Directed,1
13391,36224,Directed,1
13392,36225,Directed,1
11156,26086,Directed,1
13393,36226,Directed,1
13394,36227,Directed,1
4745,36228,Directed,1
13395,36229,Directed,1
13396,36230,Directed,1
13397,36231,Directed,1
13398,36232,Directed,1
13399,36233,Directed,1
13400,36234,Directed,1
13401,36235,Directed,1
13402,36236,Directed,1
13403,36237,Directed,1
13404,29787,Directed,1
13405,36238,Directed,1
13406,36239,Directed,1
13407,30140,Directed,1
13408,27307,Directed,1
7783,25649,Directed,1
13409,25719,Directed,1
13410,36240,Directed,1
13411,36241,Directed,1
13412,36242,Directed,1
13413,36243,Directed,1
13414,36244,Directed,1
13415,36245,Directed,1
13416,36246,Directed,1
13417,36247,Directed,1
12645,35640,Directed,1
13418,26922,Directed,1
13419,34606,Directed,1
13420,26550,Directed,1
13421,36248,Directed,1
13422,36249,Directed,1
13423,32777,Directed,1
13424,36250,Directed,1
10608,34090,Directed,1
13425,27573,Directed,1
123,25755,Directed,1
13426,36251,Directed,1
13427,26686,Directed,1
13428,27830,Directed,1
13429,36252,Directed,1
2828,27836,Directed,1
13430,29685,Directed,1
13431,36253,Directed,1
13432,36254,Directed,1
13433,25975,Directed,1
13434,26155,Directed,1
6149,36255,Directed,1
13435,36256,Directed,1
13436,36257,Directed,1
13437,36258,Directed,1
13438,36259,Directed,1
13439,36260,Directed,1
13440,25649,Directed,1
13441,36261,Directed,1
13442,25963,Directed,1
13443,36262,Directed,1
13444,26690,Directed,1
13445,36263,Directed,1
13446,36264,Directed,1
13447,25705,Directed,1
13448,36265,Directed,1
13449,36266,Directed,1
13450,26911,Directed,1
13451,36267,Directed,1
12719,36268,Directed,1
13452,35656,Directed,1
13453,25649,Directed,1
6476,30910,Directed,1
1822,27214,Directed,1
13454,36269,Directed,1
13455,36270,Directed,1
7048,36271,Directed,1
13456,36272,Directed,1
13457,25752,Directed,1
13458,36273,Directed,1
4824,36274,Directed,1
13459,36275,Directed,1
13460,25955,Directed,1
8150,30043,Directed,1
13461,36276,Directed,1
13462,36277,Directed,1
8256,36278,Directed,1
13463,36279,Directed,1
13464,27854,Directed,1
13465,36280,Directed,1
13466,36281,Directed,1
13467,29171,Directed,1
13468,36282,Directed,1
13469,36283,Directed,1
7956,36284,Directed,1
13470,36285,Directed,1
13471,36286,Directed,1
6747,26932,Directed,1
13472,36287,Directed,1
13473,25891,Directed,1
10683,34154,Directed,1
13474,30320,Directed,1
13475,27284,Directed,1
13476,36288,Directed,1
13477,36289,Directed,1
13478,36290,Directed,1
13479,36291,Directed,1
13480,27241,Directed,1
13481,36292,Directed,1
13482,36293,Directed,1
13483,26486,Directed,1
13484,36294,Directed,1
13485,36295,Directed,1
13486,36296,Directed,1
13487,25739,Directed,1
13488,36297,Directed,1
13489,36298,Directed,1
13490,35676,Directed,1
13491,36299,Directed,1
13492,36300,Directed,1
13493,36301,Directed,1
13494,36302,Directed,1
13495,36303,Directed,1
13496,36304,Directed,1
13497,36305,Directed,1
13498,36306,Directed,1
13499,32313,Directed,1
13500,36307,Directed,1
13501,36308,Directed,1
13502,36309,Directed,1
13503,36310,Directed,1
13504,36311,Directed,1
13505,36312,Directed,1
13506,36313,Directed,1
13507,36314,Directed,1
13508,36315,Directed,1
5409,36316,Directed,1
13509,25870,Directed,1
13510,36317,Directed,1
13511,36318,Directed,1
13512,36319,Directed,1
13513,36320,Directed,1
13514,36321,Directed,1
13515,27715,Directed,1
13516,36322,Directed,1
5739,36323,Directed,1
7850,31958,Directed,1
13517,36324,Directed,1
13518,36325,Directed,1
13519,36326,Directed,1
13520,27143,Directed,1
13521,28577,Directed,1
13522,36327,Directed,1
13523,36328,Directed,1
6481,25627,Directed,1
13524,36329,Directed,1
13525,36330,Directed,1
54,36331,Directed,1
1125,26622,Directed,1
13526,36332,Directed,1
13527,36333,Directed,1
13528,26267,Directed,1
13529,36334,Directed,1
13530,36335,Directed,1
897,26438,Directed,1
13531,36336,Directed,1
13532,25649,Directed,1
13533,25649,Directed,1
11957,35110,Directed,1
13534,36337,Directed,1
13535,25962,Directed,1
10947,36338,Directed,1
13536,36339,Directed,1
13537,35672,Directed,1
13497,26009,Directed,1
13538,36340,Directed,1
6397,30848,Directed,1
13539,36341,Directed,1
13540,26986,Directed,1
13541,30556,Directed,1
13542,36342,Directed,1
13543,28999,Directed,1
13544,36343,Directed,1
13545,36344,Directed,1
13546,25649,Directed,1
13547,27845,Directed,1
13548,36345,Directed,1
13549,32921,Directed,1
13550,36346,Directed,1
13551,31381,Directed,1
13552,36347,Directed,1
13553,36348,Directed,1
13554,28890,Directed,1
13555,36349,Directed,1
13556,36350,Directed,1
1485,36351,Directed,1
13557,36352,Directed,1
2257,27563,Directed,1
13558,25853,Directed,1
13559,36353,Directed,1
7729,36354,Directed,1
13560,36355,Directed,1
13561,29146,Directed,1
13562,36356,Directed,1
13563,36357,Directed,1
7050,30531,Directed,1
13564,35396,Directed,1
13565,36358,Directed,1
7395,31616,Directed,1
13566,36359,Directed,1
13567,36360,Directed,1
13568,32778,Directed,1
13569,29611,Directed,1
13570,36361,Directed,1
13571,36362,Directed,1
13572,36363,Directed,1
13573,27978,Directed,1
13574,36364,Directed,1
12586,25649,Directed,1
13575,36365,Directed,1
13576,25624,Directed,1
13577,25945,Directed,1
8958,32813,Directed,1
13578,36366,Directed,1
13579,36367,Directed,1
13580,36368,Directed,1
6974,28498,Directed,1
13581,36369,Directed,1
11216,36370,Directed,1
13582,36371,Directed,1
13583,36372,Directed,1
71,25687,Directed,1
13584,36373,Directed,1
13585,36374,Directed,1
13586,36375,Directed,1
13587,36376,Directed,1
3851,36377,Directed,1
13588,36378,Directed,1
13589,36379,Directed,1
13590,36380,Directed,1
13591,26267,Directed,1
13592,26340,Directed,1
13593,36381,Directed,1
13594,36382,Directed,1
13595,36383,Directed,1
13596,36384,Directed,1
13597,26049,Directed,1
13598,36385,Directed,1
9188,36386,Directed,1
5734,36387,Directed,1
13599,36388,Directed,1
13600,36389,Directed,1
2663,36390,Directed,1
13601,36391,Directed,1
13602,36392,Directed,1
13603,25975,Directed,1
13604,25868,Directed,1
13605,36393,Directed,1
13606,25868,Directed,1
13607,36394,Directed,1
13608,36395,Directed,1
13609,26507,Directed,1
13610,32324,Directed,1
13611,36396,Directed,1
13612,36397,Directed,1
13613,36398,Directed,1
13614,36399,Directed,1
4442,25990,Directed,1
13615,28411,Directed,1
13616,36400,Directed,1
13617,36401,Directed,1
3689,25630,Directed,1
13618,25893,Directed,1
13619,36402,Directed,1
13620,36403,Directed,1
13621,36404,Directed,1
3612,35242,Directed,1
13622,36405,Directed,1
13623,36406,Directed,1
13624,36407,Directed,1
13625,36408,Directed,1
9188,36409,Directed,1
13626,36410,Directed,1
1619,25649,Directed,1
13627,36411,Directed,1
13628,36412,Directed,1
13629,36413,Directed,1
13630,36414,Directed,1
2271,27574,Directed,1
13631,36415,Directed,1
701,29224,Directed,1
11787,36416,Directed,1
13632,36417,Directed,1
5376,25874,Directed,1
13633,36418,Directed,1
13634,36419,Directed,1
13635,25818,Directed,1
1746,36420,Directed,1
13636,26830,Directed,1
13637,25891,Directed,1
8902,36421,Directed,1
13638,36422,Directed,1
1032,26544,Directed,1
13639,36423,Directed,1
13640,36424,Directed,1
13641,36425,Directed,1
13642,36426,Directed,1
13643,36427,Directed,1
13644,36428,Directed,1
13645,36429,Directed,1
5385,36430,Directed,1
9933,27746,Directed,1
13646,32703,Directed,1
13647,27587,Directed,1
13648,36431,Directed,1
3900,33186,Directed,1
13649,36432,Directed,1
13650,27758,Directed,1
13651,30622,Directed,1
13652,27650,Directed,1
1494,26942,Directed,1
3683,34606,Directed,1
13653,36433,Directed,1
13654,36434,Directed,1
1504,36435,Directed,1
13655,36436,Directed,1
13656,36437,Directed,1
13657,36438,Directed,1
13658,36439,Directed,1
13659,36440,Directed,1
13660,36441,Directed,1
13661,36442,Directed,1
13662,27903,Directed,1
13663,36443,Directed,1
13664,36444,Directed,1
13665,36445,Directed,1
13666,36446,Directed,1
13667,36447,Directed,1
13668,36448,Directed,1
13669,36449,Directed,1
13670,25638,Directed,1
13671,36450,Directed,1
13672,36451,Directed,1
13673,36452,Directed,1
13674,36453,Directed,1
13675,36454,Directed,1
2008,36455,Directed,1
13676,25660,Directed,1
13677,26038,Directed,1
13678,36456,Directed,1
4147,25649,Directed,1
13679,26013,Directed,1
13680,26120,Directed,1
13681,36457,Directed,1
13682,25891,Directed,1
13683,36458,Directed,1
13684,36459,Directed,1
13685,36460,Directed,1
13686,36461,Directed,1
13687,36462,Directed,1
13688,36463,Directed,1
13689,35242,Directed,1
13690,36464,Directed,1
7334,31563,Directed,1
13691,36465,Directed,1
13008,25738,Directed,1
13692,36466,Directed,1
13693,34714,Directed,1
13694,36467,Directed,1
13695,36468,Directed,1
13008,25738,Directed,1
13696,36469,Directed,1
13697,26264,Directed,1
13698,36470,Directed,1
13699,26864,Directed,1
13700,36471,Directed,1
13701,26267,Directed,1
13702,25649,Directed,1
13703,27910,Directed,1
7117,31390,Directed,1
13704,31814,Directed,1
13705,36472,Directed,1
13706,30357,Directed,1
13707,36473,Directed,1
13708,36474,Directed,1
13709,36475,Directed,1
4493,25955,Directed,1
13710,36476,Directed,1
13711,25649,Directed,1
13712,36477,Directed,1
13713,36478,Directed,1
5250,36479,Directed,1
13714,36480,Directed,1
13715,32966,Directed,1
7671,36481,Directed,1
13716,36482,Directed,1
13717,26922,Directed,1
13718,36483,Directed,1
13719,34074,Directed,1
1908,26115,Directed,1
13720,36484,Directed,1
3662,27093,Directed,1
13721,25704,Directed,1
13722,36485,Directed,1
13723,36486,Directed,1
13724,36487,Directed,1
13725,34645,Directed,1
13726,36488,Directed,1
13727,27485,Directed,1
13728,25913,Directed,1
13729,32011,Directed,1
12562,26789,Directed,1
1228,25844,Directed,1
13730,36489,Directed,1
1214,26692,Directed,1
13731,36490,Directed,1
13732,36491,Directed,1
13733,36492,Directed,1
13734,36493,Directed,1
13735,36494,Directed,1
13736,36495,Directed,1
13737,36496,Directed,1
13738,36497,Directed,1
13739,26396,Directed,1
13740,25963,Directed,1
13741,26952,Directed,1
13742,36498,Directed,1
13743,25704,Directed,1
3273,36499,Directed,1
13744,26731,Directed,1
13745,36500,Directed,1
13746,36390,Directed,1
9557,36501,Directed,1
13747,34930,Directed,1
13748,36502,Directed,1
13749,36503,Directed,1
13750,36504,Directed,1
13751,36505,Directed,1
2561,25642,Directed,1
13752,36506,Directed,1
13753,36507,Directed,1
13754,36508,Directed,1
13755,25868,Directed,1
13756,36509,Directed,1
13757,36510,Directed,1
13758,36511,Directed,1
13759,25963,Directed,1
13760,36512,Directed,1
13761,26904,Directed,1
13762,36513,Directed,1
13763,36514,Directed,1
13764,36515,Directed,1
571,36516,Directed,1
13765,27771,Directed,1
13766,36517,Directed,1
13767,36518,Directed,1
13768,36519,Directed,1
13769,36520,Directed,1
13770,36521,Directed,1
13771,30002,Directed,1
13772,26731,Directed,1
13773,27086,Directed,1
4833,36522,Directed,1
13774,36523,Directed,1
13775,36524,Directed,1
13776,36525,Directed,1
1408,26028,Directed,1
9229,33032,Directed,1
13777,36526,Directed,1
13778,27771,Directed,1
13779,36527,Directed,1
13780,36528,Directed,1
4855,29626,Directed,1
13781,36529,Directed,1
13782,36530,Directed,1
13783,36531,Directed,1
11406,36532,Directed,1
4662,29357,Directed,1
13784,36533,Directed,1
13785,33815,Directed,1
2034,36534,Directed,1
13786,36535,Directed,1
12165,36536,Directed,1
13787,36537,Directed,1
13788,25719,Directed,1
13789,36538,Directed,1
8745,26208,Directed,1
715,28734,Directed,1
13790,36539,Directed,1
13791,36540,Directed,1
13792,32089,Directed,1
13793,36541,Directed,1
13794,36542,Directed,1
13795,36543,Directed,1
123,25755,Directed,1
13796,36544,Directed,1
13797,36545,Directed,1
13798,26402,Directed,1
13799,36546,Directed,1
13800,36547,Directed,1
13801,26625,Directed,1
13802,36548,Directed,1
13803,25844,Directed,1
13804,36549,Directed,1
13805,36550,Directed,1
13806,26706,Directed,1
13807,36551,Directed,1
13808,36552,Directed,1
13809,36553,Directed,1
13810,26576,Directed,1
13811,36554,Directed,1
13812,36555,Directed,1
13813,36556,Directed,1
13814,27907,Directed,1
13815,25853,Directed,1
13816,27109,Directed,1
13817,36557,Directed,1
13818,36558,Directed,1
13819,26018,Directed,1
13820,31129,Directed,1
13821,31786,Directed,1
13822,36559,Directed,1
7084,25739,Directed,1
1259,26314,Directed,1
13823,36560,Directed,1
13824,36561,Directed,1
13825,36562,Directed,1
159,25649,Directed,1
13826,36563,Directed,1
13827,36564,Directed,1
13828,36565,Directed,1
13829,26661,Directed,1
13830,36566,Directed,1
13831,36567,Directed,1
7894,36568,Directed,1
13832,36569,Directed,1
13833,36570,Directed,1
13834,32124,Directed,1
13835,36571,Directed,1
13836,36572,Directed,1
13837,36573,Directed,1
13838,27085,Directed,1
13839,36574,Directed,1
13840,28438,Directed,1
13841,36575,Directed,1
13842,25980,Directed,1
13843,36576,Directed,1
13844,36577,Directed,1
13845,36578,Directed,1
13846,36579,Directed,1
4371,29247,Directed,1
6912,36580,Directed,1
10766,36581,Directed,1
13847,36582,Directed,1
13848,36583,Directed,1
13849,36584,Directed,1
13850,36585,Directed,1
13851,36586,Directed,1
13852,36587,Directed,1
13853,36588,Directed,1
13854,36589,Directed,1
13855,36590,Directed,1
13856,28130,Directed,1
13857,36591,Directed,1
13858,25720,Directed,1
13859,36592,Directed,1
13860,36593,Directed,1
13314,36594,Directed,1
13861,36595,Directed,1
7528,25931,Directed,1
13862,26360,Directed,1
13863,36596,Directed,1
13864,36597,Directed,1
13865,36598,Directed,1
13866,36599,Directed,1
13867,27650,Directed,1
13868,26402,Directed,1
13869,25868,Directed,1
13870,32124,Directed,1
10535,36600,Directed,1
13871,36601,Directed,1
13872,36602,Directed,1
5079,29805,Directed,1
13873,36603,Directed,1
13874,26391,Directed,1
13875,36604,Directed,1
8035,30436,Directed,1
13876,25874,Directed,1
13877,36605,Directed,1
13878,25897,Directed,1
13879,26000,Directed,1
13880,36606,Directed,1
13881,36607,Directed,1
13882,36608,Directed,1
7831,36609,Directed,1
13883,36610,Directed,1
13884,25870,Directed,1
13885,26396,Directed,1
13886,36611,Directed,1
13887,36612,Directed,1
13888,36613,Directed,1
13889,33849,Directed,1
13890,36614,Directed,1
3590,36615,Directed,1
13891,25638,Directed,1
13892,25649,Directed,1
13893,36616,Directed,1
13894,25649,Directed,1
13895,36617,Directed,1
13896,35339,Directed,1
13897,25868,Directed,1
13898,36618,Directed,1
13899,36619,Directed,1
13900,25649,Directed,1
13901,36620,Directed,1
13902,36621,Directed,1
13903,36622,Directed,1
13904,36623,Directed,1
13905,36624,Directed,1
2720,26038,Directed,1
2606,25897,Directed,1
1603,36625,Directed,1
13906,36626,Directed,1
13907,36627,Directed,1
13908,36628,Directed,1
13909,36629,Directed,1
13910,36630,Directed,1
401,28143,Directed,1
13911,36631,Directed,1
5790,26872,Directed,1
13912,36632,Directed,1
13913,36633,Directed,1
13914,36634,Directed,1
13915,36635,Directed,1
13916,36636,Directed,1
13917,36637,Directed,1
13918,36638,Directed,1
13919,36639,Directed,1
13920,36640,Directed,1
13921,25719,Directed,1
4265,26251,Directed,1
9341,36641,Directed,1
4726,26540,Directed,1
13922,36642,Directed,1
13923,36643,Directed,1
13924,36644,Directed,1
13925,36645,Directed,1
13926,25849,Directed,1
13927,36646,Directed,1
13928,27171,Directed,1
13929,36647,Directed,1
13930,36648,Directed,1
13931,36649,Directed,1
6501,30928,Directed,1
13932,36650,Directed,1
13933,25649,Directed,1
13934,36651,Directed,1
13935,25844,Directed,1
13936,36652,Directed,1
13937,36653,Directed,1
13938,36654,Directed,1
13939,36655,Directed,1
13940,36656,Directed,1
13941,36657,Directed,1
13942,36658,Directed,1
13943,25870,Directed,1
13944,36659,Directed,1
13945,36660,Directed,1
13946,36661,Directed,1
13947,36662,Directed,1
13948,36663,Directed,1
13949,25649,Directed,1
13950,36664,Directed,1
13951,31491,Directed,1
3460,25653,Directed,1
13952,30082,Directed,1
11687,28739,Directed,1
13953,36665,Directed,1
13954,25720,Directed,1
13955,25739,Directed,1
13956,36666,Directed,1
8282,32296,Directed,1
13957,36667,Directed,1
13958,36466,Directed,1
13959,36668,Directed,1
13960,36669,Directed,1
13961,26094,Directed,1
13962,36670,Directed,1
13963,36671,Directed,1
13964,25648,Directed,1
2610,36672,Directed,1
13965,36673,Directed,1
13966,36674,Directed,1
13967,36675,Directed,1
13968,36676,Directed,1
6003,36677,Directed,1
13969,25962,Directed,1
13970,36678,Directed,1
13971,36679,Directed,1
13972,36680,Directed,1
13973,32398,Directed,1
13974,36681,Directed,1
13975,36682,Directed,1
13976,26630,Directed,1
13977,36683,Directed,1
13978,36684,Directed,1
13979,36685,Directed,1
1733,27019,Directed,1
13980,36686,Directed,1
13981,36687,Directed,1
13982,36688,Directed,1
2579,27835,Directed,1
13983,36689,Directed,1
12969,36690,Directed,1
13984,36691,Directed,1
13985,30043,Directed,1
13986,27630,Directed,1
13987,36692,Directed,1
6333,36693,Directed,1
13988,36694,Directed,1
13989,36695,Directed,1
13990,36696,Directed,1
