Source,Target,Type,Weight
5444,27853,Directed,1
4549,27853,Directed,1
5445,27853,Directed,1
5446,33702,Directed,1
5447,33703,Directed,1
5448,33704,Directed,1
5449,33705,Directed,1
1458,28692,Directed,1
5450,30196,Directed,1
5266,33706,Directed,1
5451,2156,Directed,1
5452,33707,Directed,1
5453,33708,Directed,1
5454,33709,Directed,1
5455,31567,Directed,1
5456,33710,Directed,1
5457,33711,Directed,1
5458,31009,Directed,1
5459,33712,Directed,1
5460,33713,Directed,1
3069,33714,Directed,1
334,33715,Directed,1
5461,6377,Directed,1
5462,33716,Directed,1
5463,33717,Directed,1
5464,33718,Directed,1
5465,33719,Directed,1
5466,33720,Directed,1
5467,33721,Directed,1
5468,33722,Directed,1
948,33723,Directed,1
5469,33724,Directed,1
5470,33725,Directed,1
5469,33726,Directed,1
39,28840,Directed,1
39,28841,Directed,1
5471,29105,Directed,1
5296,33727,Directed,1
5472,33728,Directed,1
5473,33729,Directed,1
5474,33730,Directed,1
5475,33731,Directed,1
5476,33732,Directed,1
5477,33733,Directed,1
5478,33734,Directed,1
5479,33735,Directed,1
5480,5484,Directed,1
5481,33736,Directed,1
5482,33737,Directed,1
367,33738,Directed,1
5483,33739,Directed,1
2399,29509,Directed,1
5484,33739,Directed,1
5485,33740,Directed,1
5486,33741,Directed,1
5487,33742,Directed,1
5488,33743,Directed,1
1676,33744,Directed,1
5489,33745,Directed,1
5490,33746,Directed,1
5491,33747,Directed,1
5492,33748,Directed,1
1676,33749,Directed,1
1676,33750,Directed,1
5486,33751,Directed,1
5493,33752,Directed,1
5494,33753,Directed,1
5495,33754,Directed,1
5495,21216,Directed,1
5496,33755,Directed,1
5497,33756,Directed,1
5498,29927,Directed,1
5499,33757,Directed,1
5500,33758,Directed,1
5501,33759,Directed,1
5502,33760,Directed,1
5503,33761,Directed,1
5503,29058,Directed,1
5472,33762,Directed,1
5504,33763,Directed,1
5505,33764,Directed,1
5506,33765,Directed,1
5507,33766,Directed,1
5508,33767,Directed,1
5509,33768,Directed,1
5510,33769,Directed,1
5511,33770,Directed,1
5512,33771,Directed,1
5513,33772,Directed,1
5514,33773,Directed,1
5514,33774,Directed,1
5515,33775,Directed,1
5516,33776,Directed,1
52,12605,Directed,1
52,141,Directed,1
5517,23253,Directed,1
5518,33777,Directed,1
5519,33778,Directed,1
5520,33779,Directed,1
5521,29673,Directed,1
5522,33780,Directed,1
5523,33781,Directed,1
5524,33782,Directed,1
5525,33783,Directed,1
5526,33784,Directed,1
5527,33785,Directed,1
5528,33786,Directed,1
5529,5530,Directed,1
5530,33787,Directed,1
5531,28898,Directed,1
5532,33788,Directed,1
5533,33789,Directed,1
5534,8573,Directed,1
176,15056,Directed,1
5535,33790,Directed,1
5536,33791,Directed,1
5537,33792,Directed,1
5538,33793,Directed,1
5539,33794,Directed,1
5539,22020,Directed,1
5455,31567,Directed,1
5540,33795,Directed,1
4580,33796,Directed,1
5541,8616,Directed,1
5542,33797,Directed,1
5542,33798,Directed,1
5543,33799,Directed,1
5544,33800,Directed,1
5545,33801,Directed,1
5546,33802,Directed,1
5546,33801,Directed,1
5547,33803,Directed,1
5548,29266,Directed,1
5549,33804,Directed,1
5550,33805,Directed,1
5551,33806,Directed,1
5552,33807,Directed,1
54,28863,Directed,1
5553,33808,Directed,1
5554,32645,Directed,1
5555,33809,Directed,1
5554,30660,Directed,1
5556,33810,Directed,1
5557,33811,Directed,1
5558,29021,Directed,1
5559,33812,Directed,1
5560,10948,Directed,1
5561,33813,Directed,1
242,33814,Directed,1
242,33815,Directed,1
5562,33816,Directed,1
5563,33817,Directed,1
5564,33818,Directed,1
5564,33818,Directed,1
5565,33819,Directed,1
5566,33820,Directed,1
5567,33821,Directed,1
5568,33822,Directed,1
1196,33823,Directed,1
5569,33824,Directed,1
5570,33825,Directed,1
5566,33820,Directed,1
5571,29105,Directed,1
5572,33826,Directed,1
4756,33827,Directed,1
5573,28856,Directed,1
5574,33828,Directed,1
5574,33828,Directed,1
4756,33827,Directed,1
5575,33829,Directed,1
5576,27736,Directed,1
5577,33830,Directed,1
484,29284,Directed,1
5578,33831,Directed,1
5579,33832,Directed,1
5580,29021,Directed,1
5581,33833,Directed,1
5581,6180,Directed,1
5582,29330,Directed,1
5582,525,Directed,1
525,29330,Directed,1
525,525,Directed,1
5583,33834,Directed,1
5584,33835,Directed,1
5585,33836,Directed,1
5585,32099,Directed,1
5578,33837,Directed,1
5586,33838,Directed,1
62,10600,Directed,1
5587,33836,Directed,1
5587,32099,Directed,1
5588,33839,Directed,1
5589,33840,Directed,1
1013,33836,Directed,1
1013,32099,Directed,1
5590,33836,Directed,1
5590,32099,Directed,1
5591,33841,Directed,1
5592,32099,Directed,1
5593,33842,Directed,1
5594,33843,Directed,1
5595,33844,Directed,1
5596,845,Directed,1
5575,33845,Directed,1
5597,33846,Directed,1
5598,33847,Directed,1
5599,33848,Directed,1
5600,33849,Directed,1
5601,33850,Directed,1
5602,33851,Directed,1
5603,33852,Directed,1
5604,33853,Directed,1
5605,33854,Directed,1
5606,33855,Directed,1
5607,28853,Directed,1
5608,148,Directed,1
5609,33856,Directed,1
5610,33857,Directed,1
5611,31035,Directed,1
5612,33858,Directed,1
5613,33859,Directed,1
5614,33860,Directed,1
5615,29105,Directed,1
5616,29609,Directed,1
5617,33861,Directed,1
5618,29550,Directed,1
5619,33862,Directed,1
5620,5535,Directed,1
5621,33863,Directed,1
5622,33864,Directed,1
5566,33865,Directed,1
5623,33866,Directed,1
5624,33867,Directed,1
5625,33868,Directed,1
5626,12516,Directed,1
5627,33869,Directed,1
5628,33870,Directed,1
5629,33871,Directed,1
5630,33872,Directed,1
5631,33873,Directed,1
5632,33874,Directed,1
5633,5614,Directed,1
5634,33875,Directed,1
5635,33876,Directed,1
5636,28853,Directed,1
5637,33877,Directed,1
5638,19019,Directed,1
148,5608,Directed,1
5639,33878,Directed,1
5640,25883,Directed,1
5641,33879,Directed,1
5642,2724,Directed,1
5642,33880,Directed,1
5642,33881,Directed,1
5642,33882,Directed,1
5643,29105,Directed,1
3763,33883,Directed,1
5644,33884,Directed,1
5644,5644,Directed,1
5645,33885,Directed,1
5646,33886,Directed,1
5641,33879,Directed,1
5647,33887,Directed,1
5641,33888,Directed,1
5641,33879,Directed,1
5648,33889,Directed,1
5649,28898,Directed,1
5650,33807,Directed,1
5651,33890,Directed,1
5652,33891,Directed,1
5653,31002,Directed,1
5654,31334,Directed,1
5655,33892,Directed,1
5656,33893,Directed,1
5657,29289,Directed,1
5658,33894,Directed,1
5659,33895,Directed,1
589,33896,Directed,1
2759,33896,Directed,1
5641,33897,Directed,1
5660,33898,Directed,1
2137,33899,Directed,1
5661,33900,Directed,1
2137,33899,Directed,1
5662,33901,Directed,1
5663,31470,Directed,1
5664,33902,Directed,1
5665,5673,Directed,1
5666,33903,Directed,1
5667,33904,Directed,1
5668,33905,Directed,1
5669,33906,Directed,1
5669,33907,Directed,1
2129,33908,Directed,1
5670,33909,Directed,1
5671,33910,Directed,1
5672,33911,Directed,1
5673,33912,Directed,1
5674,22155,Directed,1
5004,33913,Directed,1
5675,33914,Directed,1
5676,33915,Directed,1
5677,33916,Directed,1
4001,33917,Directed,1
5678,33918,Directed,1
5679,33919,Directed,1
203,30512,Directed,1
5680,30196,Directed,1
5681,33920,Directed,1
5682,33883,Directed,1
5683,33921,Directed,1
638,33922,Directed,1
5684,33923,Directed,1
1864,30196,Directed,1
5685,30196,Directed,1
5686,7616,Directed,1
5687,29063,Directed,1
5688,33924,Directed,1
5689,33925,Directed,1
4735,33926,Directed,1
5690,33927,Directed,1
5691,33928,Directed,1
5692,33929,Directed,1
5693,33930,Directed,1
5693,33931,Directed,1
5694,33932,Directed,1
5695,33933,Directed,1
5696,33934,Directed,1
5697,33935,Directed,1
5698,33936,Directed,1
5699,33937,Directed,1
5700,33938,Directed,1
5701,33939,Directed,1
5702,33940,Directed,1
5703,33941,Directed,1
5704,33942,Directed,1
5554,18612,Directed,1
5554,33943,Directed,1
5705,33944,Directed,1
5706,33945,Directed,1
5707,33946,Directed,1
5708,29743,Directed,1
5709,33158,Directed,1
4870,33158,Directed,1
5710,33879,Directed,1
5711,33947,Directed,1
5712,29743,Directed,1
5713,1613,Directed,1
5714,33948,Directed,1
5715,33886,Directed,1
5716,33949,Directed,1
5717,33721,Directed,1
5718,33863,Directed,1
1496,33950,Directed,1
5719,33951,Directed,1
5720,29105,Directed,1
5721,33952,Directed,1
5721,29743,Directed,1
5722,1920,Directed,1
5723,33953,Directed,1
5724,33954,Directed,1
5725,30168,Directed,1
5726,33955,Directed,1
5727,33886,Directed,1
5728,29743,Directed,1
5729,33883,Directed,1
5730,33883,Directed,1
5731,33956,Directed,1
5732,33957,Directed,1
5733,33958,Directed,1
5733,33959,Directed,1
5733,33886,Directed,1
5734,33883,Directed,1
5735,33886,Directed,1
1557,30225,Directed,1
101,33960,Directed,1
5736,33883,Directed,1
5737,33961,Directed,1
5738,33962,Directed,1
5739,33963,Directed,1
5740,10948,Directed,1
5741,14568,Directed,1
5742,33964,Directed,1
5743,33965,Directed,1
5744,33966,Directed,1
5745,3834,Directed,1
5746,33967,Directed,1
5747,30168,Directed,1
103,33968,Directed,1
5748,103,Directed,1
5749,33969,Directed,1
5750,29105,Directed,1
5751,33970,Directed,1
5752,33971,Directed,1
5753,33972,Directed,1
2359,33955,Directed,1
5754,33973,Directed,1
5755,33974,Directed,1
5756,33975,Directed,1
5757,5758,Directed,1
5758,5757,Directed,1
5759,33976,Directed,1
5760,33977,Directed,1
5761,33978,Directed,1
5762,33979,Directed,1
5763,33980,Directed,1
5764,9824,Directed,1
5765,8833,Directed,1
5762,33981,Directed,1
5766,33982,Directed,1
5767,33983,Directed,1
5768,29105,Directed,1
5769,33984,Directed,1
5770,33985,Directed,1
5771,14797,Directed,1
5772,33986,Directed,1
5773,33987,Directed,1
5774,33988,Directed,1
5775,6181,Directed,1
5776,9824,Directed,1
1993,33989,Directed,1
5777,33990,Directed,1
5778,17052,Directed,1
5779,28916,Directed,1
5780,33989,Directed,1
3135,6181,Directed,1
5781,17915,Directed,1
5782,33991,Directed,1
5781,6181,Directed,1
5783,33992,Directed,1
4180,5536,Directed,1
5784,33993,Directed,1
3007,33994,Directed,1
5785,33995,Directed,1
5786,33996,Directed,1
5787,33997,Directed,1
5788,32383,Directed,1
5789,33998,Directed,1
5594,33999,Directed,1
1152,33999,Directed,1
1152,34000,Directed,1
5790,34001,Directed,1
5791,34002,Directed,1
5752,34003,Directed,1
5792,34004,Directed,1
5793,34005,Directed,1
5792,34004,Directed,1
5794,13919,Directed,1
5795,34006,Directed,1
5796,34007,Directed,1
132,28927,Directed,1
132,28928,Directed,1
329,703,Directed,1
133,28928,Directed,1
5797,703,Directed,1
5798,1607,Directed,1
5583,34008,Directed,1
5799,9824,Directed,1
135,28930,Directed,1
5800,6974,Directed,1
5800,29021,Directed,1
5800,6974,Directed,1
5801,34009,Directed,1
5802,34010,Directed,1
4580,34011,Directed,1
5803,34012,Directed,1
254,34013,Directed,1
5804,34014,Directed,1
5805,34015,Directed,1
5806,6622,Directed,1
5807,31424,Directed,1
5808,2968,Directed,1
5809,9824,Directed,1
5810,25883,Directed,1
5811,34016,Directed,1
5812,34017,Directed,1
5813,34018,Directed,1
5814,34019,Directed,1
5815,525,Directed,1
5816,34020,Directed,1
5817,34021,Directed,1
5818,34022,Directed,1
5819,34023,Directed,1
5820,34024,Directed,1
5821,34025,Directed,1
5822,34026,Directed,1
5823,34027,Directed,1
5824,34028,Directed,1
5825,34029,Directed,1
5826,34030,Directed,1
5825,34029,Directed,1
5827,34031,Directed,1
5828,34032,Directed,1
5828,34033,Directed,1
5828,34034,Directed,1
726,34035,Directed,1
5829,34036,Directed,1
5830,34037,Directed,1
172,34038,Directed,1
5831,34039,Directed,1
5780,34040,Directed,1
5832,29034,Directed,1
5833,34041,Directed,1
5833,34042,Directed,1
5834,34043,Directed,1
242,34044,Directed,1
242,29560,Directed,1
5835,33200,Directed,1
589,33200,Directed,1
5554,29560,Directed,1
3172,29198,Directed,1
2336,34045,Directed,1
5836,34046,Directed,1
5837,34047,Directed,1
5838,34048,Directed,1
5839,34049,Directed,1
5840,34050,Directed,1
5841,34051,Directed,1
5842,34052,Directed,1
395,28867,Directed,1
5843,34053,Directed,1
5844,34054,Directed,1
5845,8446,Directed,1
5846,28976,Directed,1
5847,34055,Directed,1
5848,28966,Directed,1
5849,31424,Directed,1
5850,28867,Directed,1
5464,34056,Directed,1
5851,34057,Directed,1
5852,34058,Directed,1
5853,34059,Directed,1
5854,34060,Directed,1
5855,16309,Directed,1
5856,29651,Directed,1
5857,34061,Directed,1
5858,34062,Directed,1
5488,34063,Directed,1
5859,34064,Directed,1
5860,29921,Directed,1
5861,34065,Directed,1
5862,30258,Directed,1
5863,29978,Directed,1
5864,34066,Directed,1
5865,34067,Directed,1
5866,1607,Directed,1
5866,34068,Directed,1
5867,34069,Directed,1
5868,34070,Directed,1
5869,34071,Directed,1
5397,34072,Directed,1
5870,34073,Directed,1
5871,34074,Directed,1
5872,31429,Directed,1
5873,31429,Directed,1
5874,29105,Directed,1
5875,34075,Directed,1
5876,34076,Directed,1
5875,34075,Directed,1
5877,29978,Directed,1
148,28940,Directed,1
5878,34077,Directed,1
5879,34078,Directed,1
5880,34079,Directed,1
5881,34080,Directed,1
5629,34081,Directed,1
5882,34082,Directed,1
5883,34083,Directed,1
5884,34084,Directed,1
5885,34085,Directed,1
5886,34086,Directed,1
5887,34057,Directed,1
5888,34087,Directed,1
5889,34088,Directed,1
5890,34089,Directed,1
5891,34090,Directed,1
5892,34075,Directed,1
5893,34091,Directed,1
218,34092,Directed,1
5894,34093,Directed,1
5895,34094,Directed,1
5896,34095,Directed,1
5897,34096,Directed,1
5898,12748,Directed,1
5899,34097,Directed,1
5900,4886,Directed,1
5901,34098,Directed,1
5902,34099,Directed,1
5903,34100,Directed,1
5904,34101,Directed,1
5905,34102,Directed,1
5906,34103,Directed,1
5907,34104,Directed,1
5908,34105,Directed,1
5909,34106,Directed,1
5910,34107,Directed,1
5911,34108,Directed,1
5912,34109,Directed,1
56,32510,Directed,1
5913,34110,Directed,1
5914,28898,Directed,1
5915,33879,Directed,1
5916,34111,Directed,1
5917,34112,Directed,1
5918,34113,Directed,1
5919,29009,Directed,1
5920,34114,Directed,1
5921,34115,Directed,1
1312,34116,Directed,1
5922,34117,Directed,1
5904,34118,Directed,1
5865,34119,Directed,1
5865,34120,Directed,1
5923,34121,Directed,1
5923,29405,Directed,1
5923,5923,Directed,1
5924,29405,Directed,1
5924,5923,Directed,1
5925,34122,Directed,1
5926,34123,Directed,1
5927,33897,Directed,1
160,31375,Directed,1
5928,34124,Directed,1
5929,34125,Directed,1
5930,34126,Directed,1
5931,34127,Directed,1
5932,34128,Directed,1
5933,34129,Directed,1
5934,34130,Directed,1
5935,34131,Directed,1
5936,34132,Directed,1
5937,34133,Directed,1
5938,34133,Directed,1
5939,34134,Directed,1
5940,29105,Directed,1
5660,34135,Directed,1
5941,34136,Directed,1
5942,34137,Directed,1
5943,34138,Directed,1
5944,10388,Directed,1
886,34139,Directed,1
169,28960,Directed,1
5945,34140,Directed,1
5946,34141,Directed,1
5947,1200,Directed,1
5948,34142,Directed,1
855,4654,Directed,1
5949,34143,Directed,1
5950,34144,Directed,1
5951,34145,Directed,1
5952,34146,Directed,1
5953,34147,Directed,1
5827,34148,Directed,1
5954,34149,Directed,1
5955,34150,Directed,1
5955,34151,Directed,1
5956,34152,Directed,1
5957,34153,Directed,1
5958,34154,Directed,1
5959,34155,Directed,1
5960,34156,Directed,1
3936,34157,Directed,1
5961,34158,Directed,1
5962,34133,Directed,1
5963,33897,Directed,1
5964,30340,Directed,1
5965,34159,Directed,1
5965,29105,Directed,1
4230,32407,Directed,1
5966,34160,Directed,1
5967,9824,Directed,1
5968,34161,Directed,1
5969,34162,Directed,1
203,29061,Directed,1
5970,34163,Directed,1
5970,34164,Directed,1
5971,34163,Directed,1
5971,34164,Directed,1
5972,1486,Directed,1
5973,34165,Directed,1
5974,34166,Directed,1
5975,34167,Directed,1
5976,34160,Directed,1
5969,29239,Directed,1
5977,3358,Directed,1
5977,5977,Directed,1
186,33897,Directed,1
5978,34168,Directed,1
5979,5994,Directed,1
4520,5663,Directed,1
5980,34169,Directed,1
5981,34160,Directed,1
5982,34094,Directed,1
5983,34170,Directed,1
5984,34171,Directed,1
5985,33721,Directed,1
5986,34172,Directed,1
5987,34173,Directed,1
5988,34174,Directed,1
5989,34175,Directed,1
5989,5989,Directed,1
5990,34176,Directed,1
5991,6753,Directed,1
5992,34177,Directed,1
5993,34178,Directed,1
5994,5979,Directed,1
5995,34179,Directed,1
5996,32175,Directed,1
5997,34180,Directed,1
5998,29105,Directed,1
5999,29021,Directed,1
6000,34181,Directed,1
6001,34182,Directed,1
6002,34183,Directed,1
6003,30133,Directed,1
6004,34184,Directed,1
6005,6006,Directed,1
6006,34185,Directed,1
6007,6008,Directed,1
6008,6007,Directed,1
6009,34186,Directed,1
6009,34187,Directed,1
6010,34188,Directed,1
6011,34189,Directed,1
6012,34190,Directed,1
6013,34191,Directed,1
6014,34192,Directed,1
176,34193,Directed,1
6015,34194,Directed,1
6016,33721,Directed,1
6017,34195,Directed,1
6018,34184,Directed,1
207,29061,Directed,1
6019,34196,Directed,1
6019,1191,Directed,1
6019,34197,Directed,1
6020,34198,Directed,1
6021,34034,Directed,1
6021,34033,Directed,1
6022,34199,Directed,1
6023,29584,Directed,1
203,34200,Directed,1
6024,34201,Directed,1
6025,34202,Directed,1
6026,6024,Directed,1
6026,34203,Directed,1
6027,34204,Directed,1
6028,8794,Directed,1
6029,34205,Directed,1
6030,34206,Directed,1
6031,34207,Directed,1
6032,34208,Directed,1
6033,34200,Directed,1
6034,34200,Directed,1
6035,1191,Directed,1
6035,34197,Directed,1
6036,34209,Directed,1
64,34200,Directed,1
1191,34197,Directed,1
6037,34210,Directed,1
6038,34211,Directed,1
6039,30677,Directed,1
6040,34212,Directed,1
6041,34213,Directed,1
6042,34214,Directed,1
6043,34215,Directed,1
6044,34216,Directed,1
6045,34151,Directed,1
5668,34217,Directed,1
6046,34218,Directed,1
6047,34219,Directed,1
6048,34220,Directed,1
6049,34221,Directed,1
6050,34222,Directed,1
6051,27650,Directed,1
6052,34223,Directed,1
6053,34224,Directed,1
6054,29712,Directed,1
6055,34225,Directed,1
6056,34226,Directed,1
6057,34227,Directed,1
6058,34228,Directed,1
6059,34229,Directed,1
6060,34230,Directed,1
6060,34231,Directed,1
6060,29369,Directed,1
6061,34232,Directed,1
6062,34233,Directed,1
6063,34234,Directed,1
6064,34235,Directed,1
6065,34236,Directed,1
522,34237,Directed,1
6066,34187,Directed,1
6067,34238,Directed,1
6068,34239,Directed,1
1880,30481,Directed,1
1880,34240,Directed,1
6069,29009,Directed,1
1345,34133,Directed,1
6070,34240,Directed,1
2371,34047,Directed,1
6071,34241,Directed,1
6072,28868,Directed,1
6073,34242,Directed,1
6074,34243,Directed,1
6075,34244,Directed,1
6076,34245,Directed,1
6077,29009,Directed,1
6078,34246,Directed,1
6079,34247,Directed,1
6080,12726,Directed,1
6081,34248,Directed,1
6082,34249,Directed,1
6083,34250,Directed,1
6084,6086,Directed,1
221,29007,Directed,1
221,29008,Directed,1
6085,34251,Directed,1
331,29114,Directed,1
222,29008,Directed,1
6086,34252,Directed,1
6087,34253,Directed,1
6088,34047,Directed,1
6089,34254,Directed,1
6090,29009,Directed,1
6091,29009,Directed,1
6092,34255,Directed,1
6093,34256,Directed,1
6093,32758,Directed,1
6094,29009,Directed,1
2992,3081,Directed,1
1455,30668,Directed,1
1455,34257,Directed,1
6095,29105,Directed,1
918,34258,Directed,1
6096,23536,Directed,1
6097,34259,Directed,1
5840,34260,Directed,1
6098,29009,Directed,1
6099,34233,Directed,1
6100,627,Directed,1
6101,34261,Directed,1
6102,34262,Directed,1
6103,29285,Directed,1
6104,34233,Directed,1
225,29010,Directed,1
6105,34263,Directed,1
6106,34047,Directed,1
6107,34264,Directed,1
6108,34047,Directed,1
6109,34265,Directed,1
254,34013,Directed,1
6110,34266,Directed,1
6111,6114,Directed,1
6112,34249,Directed,1
6113,34249,Directed,1
686,34249,Directed,1
6114,6111,Directed,1
6115,9824,Directed,1
85,31108,Directed,1
1573,5663,Directed,1
6116,5663,Directed,1
6117,34047,Directed,1
6118,15355,Directed,1
6119,5663,Directed,1
6120,6121,Directed,1
230,29009,Directed,1
6121,34267,Directed,1
5937,32758,Directed,1
6122,34047,Directed,1
6123,15355,Directed,1
6124,34268,Directed,1
6125,34047,Directed,1
6126,29009,Directed,1
6127,34269,Directed,1
6128,34270,Directed,1
6128,34270,Directed,1
6129,34271,Directed,1
76,28868,Directed,1
2148,34272,Directed,1
6130,34047,Directed,1
6131,32193,Directed,1
6132,34272,Directed,1
6133,32193,Directed,1
6134,34273,Directed,1
6135,34047,Directed,1
6136,29009,Directed,1
6137,34274,Directed,1
2148,29009,Directed,1
6138,29009,Directed,1
6139,34047,Directed,1
6140,29009,Directed,1
6141,34047,Directed,1
6142,34275,Directed,1
6143,34276,Directed,1
6144,2162,Directed,1
218,28868,Directed,1
6145,9824,Directed,1
160,34277,Directed,1
6146,31802,Directed,1
6147,32533,Directed,1
6148,31802,Directed,1
6149,34278,Directed,1
6149,5548,Directed,1
6149,34279,Directed,1
6149,5548,Directed,1
6149,34280,Directed,1
6149,5548,Directed,1
6149,5548,Directed,1
5718,33863,Directed,1
6150,29105,Directed,1
6151,34281,Directed,1
6152,34282,Directed,1
6153,34283,Directed,1
6154,34284,Directed,1
6155,34285,Directed,1
6156,34286,Directed,1
6157,34287,Directed,1
6158,6160,Directed,1
6159,34288,Directed,1
6160,6158,Directed,1
6161,34289,Directed,1
722,34290,Directed,1
6162,34291,Directed,1
6163,34292,Directed,1
6163,25883,Directed,1
6164,34293,Directed,1
6164,25883,Directed,1
6165,34294,Directed,1
6166,34295,Directed,1
6167,34296,Directed,1
6168,34297,Directed,1
6163,6164,Directed,1
242,34298,Directed,1
242,29560,Directed,1
6169,29560,Directed,1
6170,31,Directed,1
6171,34299,Directed,1
6172,31802,Directed,1
6173,34300,Directed,1
6174,34301,Directed,1
6175,25883,Directed,1
6175,34282,Directed,1
6176,34302,Directed,1
4182,34303,Directed,1
6177,34304,Directed,1
6178,34305,Directed,1
6179,29978,Directed,1
240,29022,Directed,1
6180,33989,Directed,1
6180,34306,Directed,1
6181,34306,Directed,1
6182,34307,Directed,1
6183,34308,Directed,1
242,29023,Directed,1
6184,34309,Directed,1
6185,34310,Directed,1
6186,6188,Directed,1
6186,34311,Directed,1
6187,34312,Directed,1
6188,34311,Directed,1
6189,15491,Directed,1
4168,34313,Directed,1
6190,34314,Directed,1
6191,34315,Directed,1
6192,34316,Directed,1
6193,34316,Directed,1
6194,34317,Directed,1
6195,34318,Directed,1
6195,34316,Directed,1
6196,34319,Directed,1
6197,34320,Directed,1
6198,34321,Directed,1
6198,31802,Directed,1
6199,18005,Directed,1
6200,32533,Directed,1
6201,34322,Directed,1
6202,34323,Directed,1
6203,34324,Directed,1
6202,34325,Directed,1
6193,34316,Directed,1
6192,34316,Directed,1
6204,34326,Directed,1
6205,34327,Directed,1
6206,34316,Directed,1
6207,34328,Directed,1
4711,34329,Directed,1
4711,31802,Directed,1
6208,34330,Directed,1
6190,34314,Directed,1
6209,34331,Directed,1
6210,11512,Directed,1
6211,34332,Directed,1
6212,34333,Directed,1
6213,34334,Directed,1
6214,34335,Directed,1
6215,32533,Directed,1
6216,34336,Directed,1
6216,32383,Directed,1
6217,32383,Directed,1
6218,31802,Directed,1
3251,32533,Directed,1
6219,32383,Directed,1
6220,34337,Directed,1
6221,34338,Directed,1
4953,32533,Directed,1
6222,34339,Directed,1
6223,34340,Directed,1
2023,13236,Directed,1
6224,34341,Directed,1
1998,34342,Directed,1
6225,14783,Directed,1
6226,34343,Directed,1
6227,34344,Directed,1
6228,34345,Directed,1
6229,34346,Directed,1
6229,34347,Directed,1
6230,34348,Directed,1
6231,34349,Directed,1
379,34350,Directed,1
6232,34347,Directed,1
6232,6229,Directed,1
6233,34351,Directed,1
6234,34352,Directed,1
6229,34353,Directed,1
6229,34347,Directed,1
6229,6229,Directed,1
6235,34354,Directed,1
6232,34347,Directed,1
6232,6229,Directed,1
6236,34355,Directed,1
6218,31802,Directed,1
6237,31390,Directed,1
6238,34356,Directed,1
6239,34357,Directed,1
203,30512,Directed,1
6240,32772,Directed,1
6240,29105,Directed,1
6241,29030,Directed,1
6242,29048,Directed,1
5909,34358,Directed,1
172,31693,Directed,1
6243,29048,Directed,1
6244,34359,Directed,1
6245,31802,Directed,1
6246,31802,Directed,1
6247,31802,Directed,1
6248,31802,Directed,1
6249,29048,Directed,1
6250,31802,Directed,1
6251,13008,Directed,1
6252,31802,Directed,1
6253,15892,Directed,1
876,31802,Directed,1
6254,26151,Directed,1
6255,34360,Directed,1
6256,34361,Directed,1
6257,31802,Directed,1
6258,31802,Directed,1
6259,14834,Directed,1
6260,26151,Directed,1
6261,34362,Directed,1
6262,34363,Directed,1
6263,32193,Directed,1
6264,34364,Directed,1
77,29266,Directed,1
6265,34365,Directed,1
6266,34366,Directed,1
6267,34367,Directed,1
6268,9824,Directed,1
6269,34366,Directed,1
6270,34368,Directed,1
6271,34369,Directed,1
3258,31712,Directed,1
255,29036,Directed,1
6272,26151,Directed,1
6273,34370,Directed,1
6274,34368,Directed,1
257,29038,Directed,1
6275,34371,Directed,1
6276,34372,Directed,1
6276,29105,Directed,1
6277,34373,Directed,1
6278,34374,Directed,1
6279,34375,Directed,1
6280,34376,Directed,1
6281,34377,Directed,1
6282,6234,Directed,1
1231,1142,Directed,1
1231,34021,Directed,1
6283,10310,Directed,1
6284,34378,Directed,1
6285,13236,Directed,1
6286,439,Directed,1
176,13236,Directed,1
1142,34021,Directed,1
6287,34379,Directed,1
4272,34380,Directed,1
4272,34381,Directed,1
3006,34382,Directed,1
6288,34383,Directed,1
238,34380,Directed,1
6289,30611,Directed,1
6290,34380,Directed,1
6290,34381,Directed,1
6291,34384,Directed,1
6292,34021,Directed,1
6293,34385,Directed,1
6294,31802,Directed,1
6295,34386,Directed,1
6296,34387,Directed,1
6297,31802,Directed,1
6298,34388,Directed,1
6299,34389,Directed,1
6300,34390,Directed,1
6300,34391,Directed,1
6301,34392,Directed,1
6302,34075,Directed,1
6231,34393,Directed,1
3627,34394,Directed,1
6303,28853,Directed,1
6304,28966,Directed,1
742,34395,Directed,1
6305,32193,Directed,1
6306,31802,Directed,1
6307,34396,Directed,1
6308,31802,Directed,1
6309,34397,Directed,1
6310,29021,Directed,1
6311,20527,Directed,1
6312,23107,Directed,1
6313,34398,Directed,1
6314,28898,Directed,1
6315,34399,Directed,1
6316,9865,Directed,1
6317,34400,Directed,1
6318,34401,Directed,1
6319,21853,Directed,1
6320,28898,Directed,1
922,34391,Directed,1
922,6328,Directed,1
6321,34402,Directed,1
6322,34403,Directed,1
6323,34288,Directed,1
6324,29609,Directed,1
6325,34021,Directed,1
6326,34288,Directed,1
6327,34288,Directed,1
6328,34391,Directed,1
6328,6328,Directed,1
1191,34288,Directed,1
207,29090,Directed,1
207,207,Directed,1
6329,6328,Directed,1
207,34404,Directed,1
6330,34405,Directed,1
6331,34406,Directed,1
6332,32236,Directed,1
6333,34407,Directed,1
203,29090,Directed,1
1496,34408,Directed,1
6334,9824,Directed,1
6335,34409,Directed,1
6336,34410,Directed,1
6337,34411,Directed,1
6338,34412,Directed,1
6339,34413,Directed,1
6339,12748,Directed,1
6340,34414,Directed,1
3592,34415,Directed,1
6341,34416,Directed,1
6337,34411,Directed,1
6342,22796,Directed,1
