,usuario,texto;;;
;;;
"Só todo mundo falar """"pelo corona, pela minha vó"""" e fica tudo certo ğŸ‘""";;;
"29440,@RodrigoMaia,""@RodrigoMaia Ora vai se fuder seu escroto otario....o povo tá perecendo , tá tudo fechado, gente sendo demitido em massa. O gordo otario do presidente sincoparemos tá com o corona e tá bem . Tu foste numa reunião com 1300 pessoas irresponsavelmente e agora quer dar uma de bacana. Seu Otario""";;;
"29477,@RodrigoMaia,""@RodrigoMaia Que tal suspender os salários, verbas de gabinete e mordomias de vcs por 3 meses? E que tal abrir mão do fundo partidário para destinar a verba para atendimento a vílimas do Corona? E aprovar as reformas que o país precisa e vcs boicotam? Topam? Irresponsáveis são vcs!""";;;
"29485,@RodrigoMaia,""@RodrigoMaia Concordo com você de vdd, mas seria interessante utilizar os 2 bi que vocês querem para o fundão seja destinada para ao combate do Coronavírus, interessante tbm destinar 30% dos salários dos polílicos tbm para o combate. A população votou em vcs, ajudem a população.Amor ao país""";;;
"29517,@RodrigoMaia,""@RodrigoMaia Um já pegou Coronavírus,e o outro santinho o Botafogo vai pegar o que? Estou curioso , https://t.co/xDDyHYjhzj""";;;
"29522,@RodrigoMaia,""@Susmr @RodrigoMaia Vc já viu os vídeos das crianças com corona na Itália? Do pessoal da minha idade morrendo? Eu vi e posso te mandar se isso vai fazer você parar de propagar esses dados falsos.  Conta a gente paga depois, a vida é tem segunda chance""";;;
29527,@RodrigoMaia,@Susmr @RodrigoMaia Você é burra ou o que ? Muitas pessoas sequer tem sintomas.. nem vai saber que tá com corona e aí a merda tá pronta;;;
"29534,@RodrigoMaia,""@RodrigoMaia Entendo que nessa situação abismal que estamos passando por conta do Coronavírus, é existe espaço para um processo de retirada desse senhor da presidência, mas temos que preparar tudo para uma saída """"a francesa"""" tão logo passe a crise sanitária.""";;;
"29539,@RodrigoMaia,""@rosa_direita @lobaoeletrico @RodrigoMaia @AvenaComVc se você é mais velha que o lobão e vai sair as ruas";;;
;;;
é bom ja ir aproveitando o tempo com seus familiares;;;
;;;
"pq o corona é vai te deixar passar lisa dessa é""";;;
"29542,@RodrigoMaia,""@RodrigoMaia Vai toma no seu cu seu verme parasita, rato maldito.";;;
;;;
Fundo eleitoral de 2 bilhões revertidos pro combate ao Coronavírus imediatamente.;;;
;;;
Redução de no mínimo 50% do salário dos deputados e senadores.;;;
;;;
"Imediatamente, isso é uma ordem do povo, você é funcionário do povo. Verme.""";;;
"29547,@RodrigoMaia,""@RodrigoMaia Após acabarmos com o corona. Que tal  fazer o mesmo com os fakes virtuais? Essas identidades fantasmas custaram nossa democracia e, podem ainda, custar vidas. Esperamos que aceite finalmente o impeachment, sob pena de se tornar cúmplice para a História.""";;;
"29554,@RodrigoMaia,""@RodrigoMaia Você que ficou em casa em isolamento, ajudou a combater trilhões de corona-vírus, pelo simples fato de é haver um hospedeiro...logo se continuarmos assim, iremos dizimar o COVID-19. A Vitória será do povo Brasileiro.""";;;
29559,@RodrigoMaia,@davialcolumbre @SenadoFederal @Anastasia E ai @RodrigoMaia ? Só falta Vc se conscientizar da urgência da nação. Sua inação será tão destrutiva quanto a Corona. é passe para a história como um bundão.;;;
"29572,@RodrigoMaia,""@RodrigoMaia Se @jairbolsonaro se equivocou temos uma solução... Peguem os bilhões que os ladrões anteriores fizeram a farra e o salário de vocês e distribuam aos brasileiros. Corona perigoso sim, mas vamos quebrar o Brasil se continuar como está.""";;;
29587,@RodrigoMaia,@RodrigoMaia Estão querendo nos salvar do corona e nos condenar a miséria e fome;;;
29609,@RodrigoMaia,@RodrigoMaia Vcs sabiam que o carnaval aumentaria os casos de Corona e ficaram bem quietinhos e agora pagaremos com desemprego.;;;
"29653,@RodrigoMaia,""@camaradeputados @RodrigoMaia Sensatez é é deixar o preso protegidinho contra o corona e morto de fome por é trabalhar.";;;
"Escolhe ai botafogo, um trem vai bater num carro de família com 2 crianças ou num ônibus escolar com 35? Escolhe rápido, essas são nossas opções.""";;;
"29658,@RodrigoMaia,""@RodrigoMaia Quer saber o que mata mais do que o corona , a corrupção . Essa que muitos acham que o povo é vê.  Levam a fome a população, a infrentar um sistema de saúde falido enquanto os marajás estam no Eisten. As contas do parlamento é paga com suor do povo e a do povo quem paga?""";;;
"29662,@RodrigoMaia,""Oi @RodrigoMaia e @davialcolumbre  quando vcs vão liberar o fundo partidário para combater o Corona! Porque o corona é se combate parando o país! Se combate com leitos em hospitais, respiradoros, testes para detectar o virus e assistência integral aos grupos de risco!""";;;
29668,@RodrigoMaia,@RodrigoMaia Rodrigo vocês tem que ser homem e encarar o impedimento desse ser.. e encarar esses militares que é são patriotas.. pelo amor de Deus.. o Brasil é vai sobreviver a corona.virus + Bolsonaro.. todos nós temos que fazer algo;;;
"29672,@RodrigoMaia,""@RodrigoMaia E as pessoas estão atrás de defender os polílicos e é a sua própria saúde";;;
Estão doentes é pro Corona e sim por polílica;;;
"#maissaudeporfavor""";;;
"29684,@RodrigoMaia,""Oi @RodrigoMaia e @davialcolumbre  quando vcs vão liberar o fundo partidário para combater o Corona! Porque o corona é se combate parando o país! Se combate com leitos em hospitais, respiradouros e assistência integral aos grupos de risco!""";;;
29715,@RodrigoMaia,Há uma armação correndo a todo vapor contra PR @jairbolsonaro e esta corrente do mal aumenta a cada dia articulados por @jdoriajr @RodrigoMaia @davialcolumbre inimigos do Brasil. O Coronavírus é a plataforma. @OlavoOpressor @jose_neumanne @BecaBrix @N_Carvalheira @profeborto;;;
29719,@RodrigoMaia,@mafael87 @RodrigoMaia Passar o corona com o Bozo significará alguns milhares de mortos a mais.;;;
"29722,@RodrigoMaia,""@RodrigoMaia Equivocado? Foi criminoso, isso sim. Palavras que podem custar vidas.";;;
"Chega de mansidão ao criticar aquele que nem o corona quis.""";;;
"29725,@RodrigoMaia,""@diogojga @RodrigoMaia O maia, para minha surpresa, tem se mostrado um cara de fibra. Ele aprendeu com Brizola, com o pai, Moreira Franco e tantos outros polílicos. Sabe o momento de agir. Passar o corona, bozó é dura nem 3 meses""";;;
29730,@RodrigoMaia,@RodrigoMaia Então aceita o pedido de impeachment logo! O que você tá esperando? Uma guerra civil? Milhares de mortos pelo corona?;;;
"29731,@RodrigoMaia,""@RodrigoMaia Falou o convidado da CNN onde havia 1300 pessoas enquanto o Coronavírus estava passeando porai....nhonho,nhonho.""";;;
"29732,@RodrigoMaia,""@rodrigocapelo @RodrigoMaia @davialcolumbre Rodrigo, todos os anos morrem pessoas com dengue, febre amarela, aides, etc. E ninguém para o país para resolver o problema.  Agora o Coronavírus, está afetando a classe rica, e com isso devemos parar o Brasil. Mas e o povo pobre, como vão viver?""";;;
"29759,@RodrigoMaia,""@RodrigoMaia Faz o que o PR pediu, baixa teu salário e dos outros asseclas e destina 100% do fundo partidário para combate ao corona e ajudar a pagar os salários de pessoas humildes que recebem até 1 salário minimo.""";;;
29771,@RodrigoMaia,@Susmr @RodrigoMaia Eita desinformada. A própria OMS admitiu a morte de crianças pelo corona;;;
29774,@RodrigoMaia,@RodrigoMaia Pelo amor de Deus. é sei o que é pior Bolsonaro ou o corona.;;;
29790,@RodrigoMaia,@PriAndRodrigues @Henriquer34 @RodrigoMaia Vai morrer de corona. Ignorância do caralho;;;
"29800,@RodrigoMaia,""@RodrigoMaia Quer ver o Brasil pegar fogo né";;;
Faça sua parte pq o parlamento é tá trabalhando.... O fundão vcs n usaram para o Coronavírus tá achando q o povo é besta?;;;
"Estamos de olho em vcs sua ratazana""";;;
29802,@RodrigoMaia,@RodrigoMaia Equívoco e este bundamolismo diante de um país sem presidente. Impeachment já no capitão corona;;;
29806,@RodrigoMaia,@Susmr @RodrigoMaia A Suzana disse gente tá tudo ok me rendi aq vamo td mundo p rua o corona eh inofensivo;;;
"29812,@RodrigoMaia,""@Susmr @RodrigoMaia Vai trabalhar então e vá de carro pra é passar para os demais . Vc é atleta vai ser so uma gripezinha , aí chega em casa e visita todos os seu familiares principalmente seus pais e avós. E deixe o corona fazer o trabalho dele.""";;;
"29825,@RodrigoMaia,""@MAVBOZO38 @EuSenatore @Brunoaldgheri @SandraS54785703 @luisfelipeborba @LucasRivelles @Susmr @RodrigoMaia Coronavírus um dia vai ter cura, estupidez  ignorância é""";;;
"29832,@RodrigoMaia,""@jzaltron @carlavilhenaa @RodrigoMaia Só me apego em Deus.";;;
Amanhã vou trabalhar.;;;
"Assistir a Globo falando de Corona 24 hrs é paga minhas contas.""";;;
"29835,@RodrigoMaia,""@AliancaPelaDem @RodrigoMaia O @davialcolumbre esta com CORONAVIRUS....Ele morreu?";;;
"Pense...uma vez soh na vida, pare de ter xilique antes de usar a cabeça...""";;;
"29838,@RodrigoMaia,""@2022Nery @Brenofbba @lucasberti @RodrigoMaia Vai sem máscara, é lava as mãos e nem passa álcool em gel.";;;
"O Coronavírus é afeta o rebanho!""";;;
"29845,@RodrigoMaia,""@RodrigoMaia Desde o início vc vem fazendo polílica suja e articulando golpe. O @davialcolumbre esta com CORONAVIRUS.";;;
Ele morreu?;;;
?........;;;
"Tenha cuidado com o que esta fazendo...Vc eh incompetente.""";;;
"29858,@RodrigoMaia,""@Susmr @RodrigoMaia Amiga, pesquise para entender o motivo do isolamento. é é pela mortalidade causada pelo corona, mas pelo sobrecarregamento do sistema de saúde. Todos precisam pegar o vírus, mas é ao mesmo tempo.""";;;
"29873,@RodrigoMaia,""@RodrigoMaia Eh parabéns!!";;;
@davialcolumbre esta com Coronavírus...Um baita gordo desses que deve ter colesterol alto, diabetes, ácido  úrico e o caramba, é morreu ainda?;;;
"EXPLIQUE ISSO????""";;;
29877,@RodrigoMaia,@Susmr @RodrigoMaia Ainda bem que burrice é é contagiosa igual o corona!;;;
"29879,@RodrigoMaia,""@RodrigoMaia @davialcolumbre esta com Coronavírus...Um baita gordo desses que deve ter colesterol alto, diabetes, ácido  úrico e o caramba, é morreu ainda?";;;
"EXPLIQUE ISSO????""";;;
29885,@RodrigoMaia,@Susmr @RodrigoMaia Essa já pegou corona no cérebro!!!;;;
"29891,@RodrigoMaia,""@RodrigoMaia Vocês são muito pior que o vírus corona, matam muito mais ";;;
"#OBrasilNaoPodeParar""";;;
29925,@RodrigoMaia,@RodrigoMaia Ele foi criminoso ao dizer que o Coronavírus é apenas uma gripezinha. #ImpeachmentdoBolsonaroURGENTE;;;
"29929,@RodrigoMaia,""@RodrigoMaia Pior do que o corona, são os coroas... Devastam o país! https://t.co/mxphzYjwJW""";;;
"29935,@RodrigoMaia,""@RodrigoMaia Mostra o seu resultado para o corona, Nhonho!";;;
"#BolsonaroTemRazao""";;;
"29948,@RodrigoMaia,""@RodrigoMaia Uma vergonha nacional ! Só faltou chamar o corona de """"Marolinha"""" como outra topeira em 2008 ... completamente desiquilibrado e mentiroso !""";;;
"29961,@RodrigoMaia,""@RodrigoMaia Seria mais nobre vc fazer uma enquete pedindo a opinião do seu eleitorado de aprovam o fim do confinamento preconizado pelo Presidente da República ou pela manutenção do confinamento .";;;
O povo já sabe a pseudo verdade polílica sobre o Corona .;;;
"Vamos em frente !!!""";;;
"29964,@RodrigoMaia,""@RodrigoMaia Crianças são o maior vetor de transmissão do Coronavirus. Sugerir abrir escolas, nessa situação, significa enviar o corona diretamente pros pais e avós. Isso é um absurdo!!! A inglaterra tentou e é deu certo! #ForaBolsonaro""";;;
"29988,@RodrigoMaia,""@Susmr @RodrigoMaia A Itália adotou o mesmo posicionamento do presidente """"mito"""" em relação ao Coronavírus q hoje eles tem pelo menos 700 pessoas morrendo por dia. n só pelo virus, mas pq os hospitais n tem espaço. """"Só 700"""". Apesar da sua ignorância n desejo isso p/ ninguém, nem mesmo vc.""";;;
"29994,@RodrigoMaia,""@RodrigoMaia É isso mesmo @RodrigoMaia , vai com calma. Paciência que dar certo. Continue assim nós conquistando e falando sobre destinar as verbas para lutar contra o corona que o amor só aumentağŸ¥°""";;;
"29995,@RodrigoMaia,""@RodrigoMaia É isso mesmo @RodrigoMaia , vai com calma. Paciência que dar certo. Continue assim nós conquistando e falando sobre destinar as verbas para lutar contra o corona que o amor só aumentağŸ¥°""";;;
30001,@RodrigoMaia,@LeoPalhano @rosana @RodrigoMaia Para um país que tem o Bolsonaro como presidente realmente o Coronavírus Ã± é o maior problema.;;;
30002,@RodrigoMaia,@debackerthe1 @Susmr @RodrigoMaia Bolsominion é burro e é entende que o problema com o Coronavírus é é SÓ o Coronavírus;;;
"30005,@RodrigoMaia,""@Susmr @RodrigoMaia E quando os hospitais é tiverem mais leitos pq vão haver milhares de jovens no hospital pq é sabem se é gripe ou corona? E quando vc sentir falta de ar, vai tratar em casa? E quando você ocupar um leito que poderia ser para outra demanda hospitalar?""";;;
"30010,@RodrigoMaia,""@RodrigoMaia Votar medidas importantes significa votar medidas que  transferem a conta do Coronavírus para o funcionarismo público, que terá um desconto de até 50% em seus salários? Já pensaram em taxar as grandes fortunas? Em taxar os lucros bilionários dos bancos?""";;;
"30011,@RodrigoMaia,""@RodrigoMaia Chega, vcs precisam afastar esse maluco, ele tem problemas mentais. O Brasil é aguenta mais, estamos sofrendo com o Coronavírus e é precisamos de um doente nos conduzindo nesse momento. Farão algo pra ajudar o país?""";;;
"30021,@RodrigoMaia,""@Susmr @RodrigoMaia aí, você, que é é grupo de risco, vão trabalhar, pega corona, é tem sintomas, leva para seus parentes idosos, pessoas de grupo de risco, eles morrem e você fica feliz, né?";;;
"#ForaBolsonaro #ImpeachmentdoBolsonaroURGENTE""";;;
"30023,@RodrigoMaia,""@RodrigoMaia Eu, geógrafa estou perplexa com";;;
#NOME?;;;
-Estimular a auto medicação  com cloroquina (tenho artrite);;;
"- questionar a seriedade do isolamento""";;;
30027,@RodrigoMaia,@Susmr @RodrigoMaia Quando vocês vão entender que o problema é está na taxa de mortalidade mas no número de pessoas internadas??? Jovens que pegam coronavírus também ficam internados e colocam o sistema de saúde em colapso! E daí mais gente que é tem corona morre porque falta leito!!;;;
"30064,@RodrigoMaia,""@RodrigoMaia Temos dois vírus, o Corona e o presidente.. temos que varrer os dois.. o presidente é o mais fácil e matará muito mais..""";;;
"30083,@RodrigoMaia,""@RodrigoMaia Maia, você tem mais de 20 oportunidades na sua mesa.";;;
;;;
"Ajuda a gente. Se é morrermos de corona vai ser de nervoso. https://t.co/F6PejpYn4F""";;;
"30086,@RodrigoMaia,""@RodrigoMaia Precisa de ações contra o corona, mas precisa também começar o processo de impeachment. Base é falta. é quero paz é""";;;
"30106,@RodrigoMaia,""@RodrigoMaia Finalmente! Consigo sobreviver ao corona, mas é se sobreviveremos ao presidente! #ImpeachmentDeBolsonaro  #ImpeachmentdoBolsonaroURGENTE""";;;
30111,@RodrigoMaia,@RodrigoMaia Tirem logo ele de lá pq ele é mais perigoso que o Coronavírus;;;
30125,@RodrigoMaia,@RodrigoMaia Tbm estamos prestes a perder milhões de vida por causa do Coronavírus  o que vale mais?;;;
"30127,@RodrigoMaia,""@Susmr @RodrigoMaia Gênia, mortalidade é diferente de necessidade de internação. Sabe o que acontece com um sistema de saúde super saturado?! Pessoas morrem por diversas causas, é só corona. Se você quebrar seu fêmur e é tiver leito, sala ou equipamento cirúrgico o que acontece? Adivinha.""";;;
"30134,@RodrigoMaia,""@Susmr @RodrigoMaia O maior perigo do corona é a transmissão, é um virus de transmissão mto facil se fosse tão simples só isolar os grupos de risco, n estaria o caos q ta na italia por exemplo.""";;;
"30245,@RodrigoMaia,""O pronunciamento foi homicida, ele deverá responder. @RodrigoMaia Faca algo por nós. ";;;
;;;
"Se você concorda com esse pronunciamento, você é ASSASSINO de todas as próximas mortes por Coronavírus. https://t.co/CC082Fx3xq""";;;
"30331,@RodrigoMaia,""@RodrigoMaia se depois de hj vcs é derruparem esse puto, vamos ai passar corona para todo mundo";;;
;;;
"#Bolsonaroacabou #BolsonaroGenocida""";;;
"30332,@RodrigoMaia,""E agora, @RodrigoMaia  e @camaradeputados ,o que será que dá mais azar? Engavetar várias solicitações de impeachment ou proteger um louco genocida? Lembrando o corona é espera......""";;;
"30347,@RodrigoMaia,""@TaGravadoBrasil @RodrigoMaia Tá com medo  de falar q é de esquerda?";;;
"Pq quem tá contra o Bolsonaro e apoiando esse absurdo de """"toque de recolher"""",quer mais é fod er o Brasil!";;;
"Um povo q já é tem trabalho,saúde,e é tem o q comer,cheio de tuberculose,cancer,dengue,malária,aids,tds mais contagiosos q o corona""";;;
"30360,@RodrigoMaia,""O @davialcolumbre e o @RodrigoMaia ";;;
"têm que fazer o Congresso funcionar. Há medidas indispensáveis para serem aprovadas relacionadas ao coronavírus. O povo espera ação do Congresso. é podem se esconder de forma covarde neste momento. @jairbolsonaro @alvarodias_""";;;
30402,@RodrigoMaia,@RodrigoMaia porque ir junto com Bolsonaro na contramão das ações de enfrentamento ao corona? é é hora de punir  os servidores públicos!;;;
30532,@RodrigoMaia,@RodrigoMaia Que tal usar o fundão pro combate ao Coronavírus.;;;
30537,@RodrigoMaia,@RodrigoMaia Q tal usar o fundão pro combate ao Coronavírus.;;;
30541,@RodrigoMaia,@RodrigoMaia Q tal começar pelo fundão pro combate ao Coronavírus .;;;
"30552,@RodrigoMaia,""Proselitismo polílico com Coronavírus o PT,  vem fazendo sem nenhum escrúpulo! ";;;
@jairbolsonaro , a h1n1, foi muito pior e a imprensa nem se quer deu tanto alarde!;;;
;;;
Vergonha as vezes desse congresso e dessa Impresa. ;;;
"@davialcolumbre  @RodrigoMaia @BolsonaroSP @CarlosBolsonaro""";;;
"30616,@RodrigoMaia,""@alefrota77 @RodrigoMaia Deputado, deixa isso para depois da crise do Corona!";;;
Já está difícil, imagina um processo de impeachment agora!;;;
aí lasca o país de vez!;;;
"Aproveitando já que entrou para a polílica escolha melhor quem você vai apoiar, porque Bolsonaro é isso aí mesmo! Fraco!""";;;
"30682,@RodrigoMaia,""@IsanOliveira @davialcolumbre @RodrigoMaia O Davi, tá lascado com o Corona em isolamento. Será que ele pensa igual ao presidente? Kkkkk""";;;
"30719,@RodrigoMaia,""@RodrigoMaia @davialcolumbre acho q já deu né, povo brasileiro tem sofrido d mais já por conta do corona, ajuda nois aí. #ForaBolsomaro #BolsonaroGenocida""";;;
"30746,@RodrigoMaia,""@delucca @diopacheco @RodrigoMaia @davialcolumbre O Davi Alcolumbre está contaminado com o Corona, então é até entendível que esteja ausente. Já o Rodrigo Maia, meu deus, que merdaaaaaa""";;;
"30988,@RodrigoMaia,""@alefrota77 @RodrigoMaia Doria oportunista é calculou o mal perpetrado contra os Paulistas. Fechou o Estado que produz 33% do PIB do país, para Bolsonaro ser responsável pela queda da economia e baixar seu índice de popularidade. Quer ser Presidente a qualquer custo. Pega CARONA no CORONA. Desprezível.""";;;
31017,@RodrigoMaia,é É POSSÃVEL ISSO. O QUE É PRECISO SER FEITO PARA TIRAR ESSE TRASTE DA PRESIDÊNCIA???? AJUDA AÃ @RodrigoMaia @wilsonwitzel qualquer um!!! (Se bobear o próprio corona tira);;;
31057,@RodrigoMaia,@RodrigoMaia ah é? e o que acha de usar o fundao que os senhores EXTORQUIRAM de nós para o combate ao corona?;;;
"31125,@RodrigoMaia,""@RodrigoMaia ow na moral qq vcs tão esperando caralho.";;;
"Se o Brasil virar um caos por causa do corona, a culpa também vai ser de vocês que é fizeram nada.""";;;
"31168,@RodrigoMaia,""@RodrigoMaia Um polílico que é responde ninguém,!!!";;;
"pq é reduzir salários de polílicos e liberar o dinheiro do fundão para combate ao corona?""";;;
"31219,@RodrigoMaia,""@_guilttrip @STF_oficial @RodrigoMaia @LulaOficial @ptbrasil @psolnacamara Ele foi na tv culpar a Globo e o Drauzio pelo corona. E dizer que a gnt tem que voltar a normalidade se n vai ficar todo mundo sem emprego. Que só velhos vão morrer, por isso.tudo ok a gnt viver a nossas vidas""";;;
"31306,@RodrigoMaia,""Absolutamente estarrecida com a criatura insana dizendo do pq fechar as escolas? De que se ele pegasse o Coronavírus nele é passaria de uma gripezinha. Gente, o que foi isso? Pelo amor de Deus. Impeachment amanhã @RodrigoMaia @alefrota77 @jdoriajr""";;;
31314,@RodrigoMaia,@augustodeAB Bolsonaro cometeu seu vigéssimo crime e nada do @RodrigoMaia . Tem parente meu com corona internado entre a vida e a morte e esse fdp de presidente fazendo deboche e pouco caso.;;;
"31390,@RodrigoMaia,""@RodrigoMaia Novidade, desemprego no governo bolsonaro, se aprovar as reformas o corona morre e o desemprego vai a -10%""";;;
31400,@RodrigoMaia,Presidente @RodrigoMaia Lance a campanha para que todos os Parlamentares destinem suas Verbas de Desempenho Parlamentar - VDP para o combate ao Coronavírus. @JornalOGlobo @folha @VEJA @EstadaoPolitica @zeca_dirceu @eduardosuplicy;;;
31440,@RodrigoMaia,@BarissonJ @RodrigoMaia Qual governo federal? é tem presidente neste país. Bozó com corona e o gado com a vaca louca.;;;
"31444,@RodrigoMaia,""O povo brasileiro está esperando o TODO PODEROSO  @RodrigoMaia usar a verba do Fundo Eleitoral para combate ao Coronavírus!";;;
"@folha @Estadao @VEJA @jairbolsonaro @RedeGlobo @showdavida @BandJornalismo @recordtvoficial @MPF_PGR @davialcolumbre""";;;
31489,@RodrigoMaia,@RodrigoMaia Fundão para o combate ao Coronavírus já!;;;
"31491,@RodrigoMaia,""@CanalMyNews @camaradeputados @RodrigoMaia Pq os polílicos é doam os salários deles? Um bando de Zé Ninguém que começou a receber 33 mil reais após as eleições já têm uma boa reserva econômica. Seriam dezenas de milhões """"economizados"""" e focados para o combate do corona.""";;;
"31551,@RodrigoMaia,""@Estadao @EstadaoPolitica https://t.co/b2nR8NroNj";;;
CORTA METADE DESSES GASTOS QUE JA VAI TER UMA BOA GRANA PARA O COMBATE AO CORONA ;;;
"MAS NA PRÓPRIA CARNE A FACA NUNCA ENTRA NÉ @RodrigoMaia""";;;
31552,@RodrigoMaia,@RodrigoMaia Isso resume a preocupação da mídia contra o CORONAVÍRUS https://t.co/bOgfJ00Agd;;;
"31564,@RodrigoMaia,""@RodrigoMaia https://t.co/b2nR8NroNj";;;
"corta pela metade esses gastos aí que vai ajudar bem no combate ao Corona""";;;
"31567,@RodrigoMaia,""@RodrigoMaia #PraCimaDelesPresidente #QuemMexerComJairVaiCair ";;;
NADA DE GOLPE JUNTO COM GILMAR E O FHCARDOSO.;;;
;;;
VÃO TRABALHAR Q O POVO PAGA BEM.....E O FUNDÃO?  JA FOI DESTINADO PARA O COMBATE DO CORONA DA CHINA???;;;
"#PraCimaDelesPresidente #QuemMexerComJairVaiCair""";;;
"31577,@RodrigoMaia,""@CarlaZambelli38 Se a @camaradeputados e o @SenadoFederal forem contra essa PL, serão tbm 100% contra os anseios da população,  dae @RodrigoMaia e @davialcolumbre , demonstrem verdadeiro interesse em combater o CORONA, DAVI ,mais do que ninguém ai tem motivo pra combater ne? @jairbolsonaro tmj. https://t.co/cVC1RIe9TA""";;;
"31634,@RodrigoMaia,""@RodrigoMaia Que tal criar um projeto para disponibilizar os 2 bilhoes que foi aprovado para o fundo eleitoral, ser revertido para ajudar na crise do Coronavírus??? O que vale mais, é campanha eleitoral, ou milhões de desempregados na rua, sem ter o que comer????ğŸ˜”ğŸ˜”ğŸ˜”""";;;
31657,@RodrigoMaia,@RodrigoMaia O fundão deve ser usado no combate aos efeitos do Coronavírus. Se mexe porco.;;;
"31670,@RodrigoMaia,""@RodrigoMaia É só repassar os valores do Fundão para o cambate ao corona!!";;;
"#FundaoNaSaude""";;;
31686,@RodrigoMaia,@RodrigoMaia Vamos retirar o dinheiro do Fundão eleitoral para enfrentar o coronavírus. Isso sim ajudaria bastante.;;;
31728,@RodrigoMaia,#CalaBocaDoria cadê o @RodrigoMaia @davialcolumbre e os degustadores de Lagostas @STF_oficial para ajudar a população contra o Coronavírus ? https://t.co/ZN1YG0FOUt;;;
31737,@RodrigoMaia,@RodrigoMaia @RodrigoMaia  poderia colocar para   discutir a distinção do fundo eleitoral para o combate ao Coronavírus de imediato;;;
31738,@RodrigoMaia,@RodrigoMaia @RodrigoMaia  poderia colocar para   discutir a distinção do fundo eleitoral para o combate ao Coronavírus de imediato;;;
"31742,@RodrigoMaia,""@RodrigoMaia #AprovaReformasMaia Aproveita e corte as salários de todo CN, verbas de gabinete e assessores, sem esquecer o Fundão da vergonha - tudo deve ser destinado as ações de combate ao Coronavírus e recuperação econômica.""";;;
"31743,@RodrigoMaia,""@RodrigoMaia Fundão para o Corona já.";;;
;;;
"#FundaoParaOCoronaJa""";;;
31746,@RodrigoMaia,@RodrigoMaia Deixe de ser ordinário e libera o Fundão... ou você acha que se morrer de corona vai levar o Fundão com você? Nos poupe de blá blá blá.. é te aguentamos mais...;;;
"31759,@RodrigoMaia,""@RodrigoMaia O senhor é tem que propor nada, basta destravar as emendas já enviadas pelo Governo e liberar a verba/roubo do fundão para ajudar na contenção do Coronavírus.""";;;
"31799,@RodrigoMaia,""@RodrigoMaia Pegue o dinheiro do Fundão e dê para a crise do Coronavírus. Nesse momento em que todos vão perder de alguma forma, é imoral vcs ficarem com o dinheiro do Fundão para campanha eleitoral""";;;
"31816,@RodrigoMaia,""@Estadao @EstadaoPolitica @RodrigoMaia  E @davialcolumbre REDUZAM MESMO  E  TAMBÉM PAUTEM OS PROJETOS QUE DESTINAM O AS VERBAS DO FUNDÃO ELEITORAL ( FUNDÃO DA VERGONHA)";;;
"PARA O COMBATE AO coronavírus!""";;;
31838,@RodrigoMaia,@RodrigoMaia já aprovaram os bilhões do fundão eleitoral para ajudar no coronavírus ou as vidas que irão se perder são 'menos importantes' que as eleições de Vossas Excelências???;;;
"31847,@RodrigoMaia,""@veramagalhaes @marilizpj @oatila @CanalMyNews @pedrodoria Podemos direcionar 200 milhões da verba indenizatória para combater o corona @RodrigoMaia https://t.co/PuujXHfBzG";;;
"#cotaocontracorona""";;;
"31860,@RodrigoMaia,""@RodrigoMaia Diminua os salários dos parlamentares e  libera dinheiro do orçamento impositivo para ajudar na crise do Coronavírus. Kkkkkk duvido que isso possa ocorrer.";;;
"São gananciosos essa casta!""";;;
"31862,@RodrigoMaia,""@RodrigoMaia Rodrigo Maia seu corrupto. Vcs corruptos estão pensando que o vírus vai aliviar a safadeza de vcs . Irão tudo pra cadeia , aguardem.. A PF , MPF vai vir com tudo . A corrupção nesse país matou milhões de pessoas, o Coronavírus perto de vcs corruptos é um grão de areia. Corruptos https://t.co/L8IP1qEx9l""";;;
"31870,@RodrigoMaia,""@RodrigoMaia Quer dizer que vcs querem impossibilitar o Presidente de executar as ações previstas, zerando todo os orçamentos, é assim que vcs estão pensando no povo? Vc é um verme, parasita pior do que o Coronavírus""";;;
31871,@RodrigoMaia,@RodrigoMaia Corte a metade de seus salários   e transfira o fundão  no combate contra  o Coronavírus;;;
"31880,@RodrigoMaia,""@RodrigoMaia Agora é a hora de abrir mão do fundão eleitoral , e demais financiamentos de campanha , afinal é pra isso que serve esse dinheiro ğŸ’°!!! Vamos lá 3 bi pro corona já""";;;
31886,@RodrigoMaia,Maia defende que os três Poderes discutam reduzir salários de servidores @UOLNoticias @UOL https://t.co/YZPkvkdwln Maluco @RodrigoMaia ! Fundo partidário para Coronavírus! Deixa os servidores em paz! Suspende os salários dos parlamentares seu proselitista!;;;
31890,@RodrigoMaia,@RodrigoMaia e o fundo para o corona?? #maiatraidordapatria;;;
31894,@RodrigoMaia,@DouglasGarcia A banda podre o Coronavírus do Brasil @STF_oficial @RodrigoMaia @davialcolumbre @RedeGlobo @band @ptbrasil @psol50 esses matam mto mais no Brasil que o Coronavírus no mundo...;;;
"31897,@RodrigoMaia,""@RodrigoMaia O brasileiro quer que os valores do fundo partidário seja destinado ao combate ao coronavírus, e aí??""";;;
"31898,@RodrigoMaia,""@RodrigoMaia @ViniciusPoit @pauloganime @CarlaZambelli38 ";;;
1Âº todo executivo, legislativo e judiciário terem seus salários reduzidos.;;;
