,usuario,texto;;
"21294,@SF_Moro,""@SF_Moro Fala Moro a gente tava com saudade, com essa de Coronavirus a milicia deu uma segurada nos crimes ai não vimos mais vc com tanta frequência por aqui não some querido ";;
"Abraços....""";;
21337,@SF_Moro,@brasilialuck @Twitter @TwitterSupport @MomentsBrasil @SF_Moro @jairbolsonaro Ela está com o coronavírus ou é defeito de fabricação?;;
"21345,@SF_Moro,""@SF_Moro @RedeGlobo vcs estão espalhando o corona por ai?! ";;
O marreeeco, que está falando.;;
"ehhhh o corona, tem a conja, e a Petrobrás e o Lula.... Quack""""""";;
21359,@SF_Moro,@AlexandreLulad1 @SF_Moro @LulaOficial Se essa pandemia fosse no governo do Luladrão o coronavírus teria que pagar propina na chegada do aeroporto.;;
21427,@SF_Moro,@binhoooreal_ @joaoteixeira578 @BlogdoNoblat @jairbolsonaro @gen_heleno @policiafederal @SF_Moro @MPF_PGR Até prÃ­ncipe Charles tá com Coronavirus. Virus não escolhe entrar em pobre ou rico. Esses locos compram qualquer narrativa aue vendem pra eles... Ppq;;
"21484,@SF_Moro,""@SF_Moro Outra coisa, esses estudantes de medicina e demais áreas da saúde que estudam em universidades públicas. Vamos colocá-los para trabalhar no combate aí­ corona. Estudam de graça nas melhores universidades. Têm que contribuir.""";;
"21490,@SF_Moro,""@SF_Moro Sérgio Moro, sou deu fã como pessoa e como profissional. Vamos colocar prisioneiros para trabalhar na produção de produtos contra o Corona, e mais. Temos estradas cheias de mato e buracos. Vamos colocar esse povo pra trabalhar o tempo todo. Tá na hora deles contribuirem""";;
"21543,@SF_Moro,""@SF_Moro Depois de inundar o paí­s com coronavírus. Vocês são ASASINOS ., Genocidas""";;
"21587,@SF_Moro,""ASSIM TEMOS A JUSTIFICATIVA DO PORQUE TEM TANTOS MORTOS PELO CORONA EM SP! ";;
"ALO @SF_Moro , @policiafederal  @MPF_PGR  isso é crime! https://t.co/nE3qav9NNN""";;
21880,@SF_Moro,@binhoooreal_ @joaoteixeira578 @BlogdoNoblat @jairbolsonaro @gen_heleno @policiafederal @SF_Moro @MPF_PGR Quantos morreram aqui no Brasil por Coronavirus?;;
"21914,@SF_Moro,""A ÓLTIMA PANDEMIA DUROU 16 ANOS, E PRA ESSA TEVE REMÉDIO... LOGO ESSE CORONA TB ESTARA FORA E VIVA O BRASILğŸ‘‰ğŸ‘‰ğŸ˜â¤";;
"@BolsonaroSP @CarlosBolsonaro @jairbolsonaro  @SF_Moro @AlessandraHide1 @BomkeRenata""";;
"21925,@SF_Moro,""Acho q já passou da hora do @SF_Moro fazer algo c relação a isso.";;
"Hj se vc morrer engasgado será anotado q foi por Corona. https://t.co/8EOQmHriIh""";;
"21955,@SF_Moro,""@SF_Moro Oh moro, se é só uma gripizinha, sua medida não se justifica. Há uma assimetria na sua decisão, os paí­ses com corona fecha sua fronteira para contribuir com o isolamento social, se aqui seu chefe decreta vida normal então,  sua medida contraria seu chefe. Você sempre fedendo o PR""";;
"22014,@SF_Moro,""@SF_Moro Ufa, agora o corona não pode entrar no paí­s. OPS""";;
22026,@SF_Moro,@SF_Moro Melhor prevenção contra o coronavírus https://t.co/C6yBahxF8R;;
"22118,@SF_Moro,""Vamos parabenizar o @SF_Moro por manter o silêncio, enquanto vários corruptos milionários  estão sendo liberados das prisões  por causa do corona?  E se @LulaOficial ainda estivesse preso e por risco da pandemia fosse liberado estaria esse silêncio? #OBrasilTemQuePararBolsonaro""";;
"22131,@SF_Moro,""@erikakokay @SF_Moro Com a boca cheia com o ovo do bolsonario, para não pegar corona esse miseravel .""";;
"22300,@SF_Moro,""@NatybradolimR @CrisLopes1988 @godoy_mag @jairbolsonaro @BolsonaroSP @minsaude @SF_Moro Acabou de falar sobre isso na TV. Disseram que não dá p verificar todo mundo pq tem morto demais e como isso é atípico, eles já incluem como corona msm.""";;
"22330,@SF_Moro,""@jairbolsonaro @BancoCentralBR @bndes @Caixa URGENTE!!!";;
"Presidente, o governador Dória está louco! Veja o que ele está fazendo para que as mortes em São Paulo sejam atribuídas ao Corona! Isso é insano, criminoso e sem escrúpulos! Ele quer fazer da pandemia um palanque politico! @lhmandetta @SF_Moro @CarlaZambelli38 https://t.co/Ug6XXmbcCL""";;
"22349,@SF_Moro,""@jairbolsonaro @SF_Moro Denúncia dos profissionais da medicina sobre a nova determinação do Governo do Estado de SP p/ o SAMU registrar todas as mortes fora dos hospitais como sendo coronavírus, ou seja, fabricação de dados para fazer política novamente. https://t.co/w9pOLq3KKm https://t.co/nB0ooilk8O""";;
22484,@SF_Moro,@SF_Moro Combate ao Corona... Quarentena... Tudo mais... Um abracao forte!;;
"22493,@SF_Moro,""@BlogdoNoblat Filho da puta do caro, sua mãe é uma vadia vaca, espero que vc pegue o coronavírus seu porco sujo. Está ameaçando o presidente @SF_Moro  olha isso ministro esse filho de uma puta safada""";;
"22597,@SF_Moro,""@NatuzaNery @SF_Moro @CPelajo Natuza, do jeito que a coisa vai, o rico vai morrer do corona, e o pobre de fome""";;
"22637,@SF_Moro,""@lolaescreva Ao contrario do @gen_heleno . A propósito @lolaescreva, vc viu o @SF_Moro  que não foi prender o Heleno por circular com coronavírus.""";;
22680,@SF_Moro,@lhmandetta @minsaude  @SF_Moro @MPF_SP @jairbolsonaro  @DefesaGovBr  ... todos diagnosticados com coronavírus mesmo que não tenha??????? Medida Publicada no Diário Oficial do Estado. Está certo isso??? https://t.co/c1pv8u2zjL;;
"23020,@SF_Moro,""Vergonhoso senhor @EduardoLeite_ soltar vagabundos da prisão por causa do coronavírus, tomara que passe logo seu mantato!! vergonhoso ";;
@EduardoLeite_ @SF_Moro @jairbolsonaro @BolsonaroSP;;
@GeneralMourao ;;
"https://t.co/2ZpunaIv9m""";;
"23349,@SF_Moro,""@adelmo_cezar @zfabrogmailcom Sabe os 20 Bilhões que a Lava Jato vai destinar p ajudar na guerra contra o coronavírus ?! Moooorooo, Mooooroooo ğŸ‡§ğŸ‡·ğŸ‘ @SF_Moro""";;
"23356,@SF_Moro,""@SF_Moro Ministro ,O senhor está com o corona???""";;
"23362,@SF_Moro,""E agora @SF_Moro e @jairbolsonaro ";;
 , ainda vão permitir vôo vindo dos Estados Unidos? #coronavirusbrasil #corona;;
;;
EUA ultrapassam China em casos de coronavírus e assumem liderança mundial https://t.co/zWgz2Z3Xlu via ;;
"@InfoMoney""";;
"23489,@SF_Moro,""@CrisLopes1988 @camilafrederico @godoy_mag @jairbolsonaro @BolsonaroSP @minsaude @SF_Moro Siiiimmmm na Itália tbm, tudo tem q cair na conta do corona""";;
23569,@SF_Moro,@SF_Moro SERJO MORO SÓ MARCOS VALÉRIO É  OUTRO BANDIDO PODE SER SOUTO POR CONTA DO CORONA VIROS ENTÃO SAUTA TODOS JÁ QUÓ TODOS SÃO BANDIDOS QUÓ DISCRIMINaíÇO É ESTÃ LOGO EU QUÓ SEMPRE TE VI COMO HONESTO ELES TÓM QUÓ CONTINUA NA CADEIA SE MORRER É MENOS UM LADRÃO DO POVO;;
23575,@SF_Moro,@patriciapillar @SF_Moro Por favor Sérgio Moro prenda o coronavírus ğŸ™ğŸ™ğŸ™ğŸ™ğŸ˜œ;;
"23730,@SF_Moro,""@SF_Moro Por favor veja o Decreto do Doria, para falsificar atestado medico por medicos do SAMU! Adulterar e colocar morte por corona!""";;
23742,@SF_Moro,@patriciapillar @SF_Moro Está trabalhando sua vagabunda... vc queria que ele mandasse prender o coronavírus..?!? Idiota...;;
"23810,@SF_Moro,""@SF_Moro Sergio, você sumiu, está com Corona, Dengue ou vergonha deste governo?""";;
23859,@SF_Moro,Preparado pro corona!! A pururuca!! @jairbolsonaro @SF_Moro #BolsonaroTemRazão #BrasilNaoPodeParar #GloboLixo #BolsonaroMaisForteDoQueNunca #DoriaVaiQuebrarSP #CaiadoTraira #WitzelNuncaMais https://t.co/EIukAaI4xC;;
"23864,@SF_Moro,""Atenção, crime em andamento, não entre em Pânico vão querer falar que toda morte é por coronavírus @SF_Moro  @JusticaGovBR  @MPF_PGR  @minsaude https://t.co/qJkpo8klqN""";;
"23867,@SF_Moro,""@minsaude @lhmandetta @OsmarTerra @DraManato @Manato_es @jairbolsonaro @SF_Moro @JusticaGovBR @OtoniDepFederal @marcofeliciano @depheliolopes @AiltonBenedito @Biakicis @DouglasGarcia";;
SERÁ QUE GOVERNADORES VÃO FABRICAR NUMERES DE CORONA ARTIFICIALMENTE,  SERÁ??!! ;;
"BOM INVESTIGAR!! https://t.co/X7dn5SRROV""";;
"23880,@SF_Moro,""@lhmandetta âš ï¸Governadores de varios estados atariam dando ordenes a profissionais do SAMU a atestarem mortes diversas como morte por corona,  será verdade?";;
@jairbolsonaro @minsaude @casacivilbr @SF_Moro @marcofeliciano @MajorVitorHugo @CarlosBolsonaro @AiltonBenedito;;
"https://t.co/ZSNDapqKz4""";;
23965,@SF_Moro,@SF_Moro nessa crise de coronavírus como faço se tenho meu esposo que está com o benefício do INSS bloqueado ele tem 69 anos e sofre de esquizofrenia estou desesperada a pensão dele está bloqueada desde novembro e toda vez que ligo só fala que está em análise;;
"24183,@SF_Moro,""@Fabia_de_Aguiar @SF_Moro Mas esse aumento a que se refere a rede Drogasil, e que o ministro parabenizou, não eh o referente a questão do Corona, e sim ao aumento anual que ocorre geralmente entre março e abril, sempre há reajuste nesse mês, e eh justamente esse reajuste que a rede não vai fazer.""";;
"24274,@SF_Moro,""@JanainaDoBrasil @jairbolsonaro @SF_Moro Facada: fail, óleo nas praias: fail, golpe do porteiro: fail, golpe do corona : fail ... todos os dias um plano desastrado ... estão parecendo o coiote armando para pegar o papa-léguas. Fique tranquilo @jairbolsonaro ,...salmo 34:7 Deus está com ele e com o @realDonaldTrump""";;
24350,@SF_Moro,@patriciapillar @SF_Moro Mas é mto louca ou trouxa? Acho q A doença mental do coroné é mais contagiosa q o corona. Ou é só preguiça de se informar mesmo. ğŸ¤·â€â™€ï¸;;
24403,@SF_Moro,Já tem prefeito declarando estado de calamidade pública em município sem um único caso de Corona só para meter a mão nas verbas do governo federal @jairbolsonaro @lhmandetta @tarcisiogdf @SF_Moro;;
24630,@SF_Moro,@katiabrigitte @patriciapillar @SF_Moro Não é só o corona que mata @patriciapillar  a INVEJA também  #BolsonaroTemRazao;;
"24657,@SF_Moro,""@erikakokay @SF_Moro Estou sentindo uma falta dele! Será que pato pega o Corona vidros, ou só dissemina?""";;
"24800,@SF_Moro,""@lcorrea26 @goulart_lenita @patriciapillar @SF_Moro Ou seja, ninguém morre de coronavírus, ninguém morre de HIV, ninguém morre de gripe. As pessoas morrem em decorrência das doenças causadas por esses vírus. No caso do corona a doença mais letal é a pneumonia que lá a sÃ­ndrome que eu citei.""";;
24801,@SF_Moro,@patriciapillar @SF_Moro O Corona atingiu  o cérebro dessa dona....;;
"24824,@SF_Moro,""@patriciapillar @SF_Moro KKKKK ELE DESTINOU 250 MILHÃ•ES PRA COVID-19! ELE VAI FAZER OQ, PRENDER O CORONA? Kkkkkkkk""";;
24900,@SF_Moro,@T_B_a_t_m_a_n_ @SF_Moro coronavírus é pouco pra gente como você.;;
"24924,@SF_Moro,""@gacm1000 @Estadao @SF_Moro @govbr @congemfoco @SenadoFederal @STF_oficial @MarceloFreixo @alessandromolon @BBCWorld @nytimes @TheInterceptBr @BolsonaroSP @minc_rj @cirogomes @nhk_news @governosp @GloboNews @DHumanosBrasil @wilsonwitzel @dw_brasil @RodrigoMaia @cnni @caosrj Opa!!Quem tratou coronavírus como gripezinha foi Dr.Dráuzio Varella!O presidente qd fala em gripezinha, está se referindo a fala do dito Drauzio,q poucos dias antes do carnaval soltou essa insanidade da boca, p essa festa profana acontecer pq é interesse de político corruptos.""";;
"24945,@SF_Moro,""@SF_Moro Ministro aqui no RJ os preços estão altíssimos e só fazer uma comparação antes e depois do coronavírus!";;
"Obrigado""";;
"24972,@SF_Moro,""@patriciapillar @SF_Moro Deve estar botando a polícia para matar o corona.  O que o ministro da justiça vai contribuir com relevância em meio ao caos na saúde? Seria ele responsável por manter as pessoas confinadas? Vcs são patéticos. Além de escrever bobagens, o que vc tem feito neste momento?""";;
"25006,@SF_Moro,""@patriciapillar @SF_Moro O Sérgio Moro vai """"prender"""" o coronavírus sua anta?""";;
25009,@SF_Moro,@SF_Moro Como fazer nesse período de corona https://t.co/N6OHgdXWSr pessoas que não tem renda nenhuma que está aguardando julgamento da sentença do INSS e ainda por cima desempregado;;
25070,@SF_Moro,@patriciapillar @SF_Moro Ele tem a cura do corona? Sabia não?!;;
"25088,@SF_Moro,""@SF_Moro Sr. Ministro, com todo meu respeito, no vídeo o Sr. exclui as guardas municipais, do rol de agentes da segurança pública, sendo assim, não seria o momento de tirar estes servidores da linha de frente contra o coronavírus,  vez que o combate a ele não está nas suas atribuições?""";;
"25163,@SF_Moro,""@patriciapillar @SF_Moro Acorda!! Agora é a saúde fazendo o papel dela, não tem como o Moro prender o corona... Vc é melhor atriz do que crítica.""";;
"25223,@SF_Moro,""@patriciapillar @SF_Moro É sério isso ? Tu tá de """"sacanagi"""" né? Vai se isolar com o teu cangaciro, e larga o celular que o corona tá contaminando via 4g também.""";;
"25367,@SF_Moro,""Pois é.... ";;
São Jumentos?  Sim...... ;;
"Isso por que @SF_Moro elogiou, se ele criticar o Vírus eles irão defender e dizer que o Vírus é bom, que o Vírus é vitima da sociedade sofre precoceito. Vai até ter campanha: Quem mandou mantar o Corona? https://t.co/WXARhx6AIb""";;
"25412,@SF_Moro,""@SF_Moro Você ajudou a destruir o paí­s, agora vem de leve, querendo se passe por isentão de ter procriado essa quadrilha do governo miliciano! O corona, só veio colocar a cruz e o caixão na suástica bolsonarista, MAS NÃO VEM AO CASO, não é?!?""";;
25416,@SF_Moro,@patriciapillar @SF_Moro Omissa é tu cara pálida! Fecha os olhos para a corrupção!Ja viu a quantidade de dinheiro recuperado pela lava jato que foi destinado ao combate do coronavírus? não viu né?;;
25467,@SF_Moro,@patriciapillar @SF_Moro Tu quer bem que ele mande prender o coronavírus ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£;;
"25500,@SF_Moro,""@goulart_lenita @patriciapillar @SF_Moro Agora é assim... o cara levou uma topada, MORREU. FOI CORONAVÍRUS. E que eu saiba Moro é Munistro da Justiça o da Saúde chama-se MANDETTA.""";;
"25534,@SF_Moro,""@patriciapillar @SF_Moro Ele está cuidando de ossada vidas das ameaças de bandidos, ou vc acha que os vermes da sociedade tá preocupado com Corona?""";;
25551,@SF_Moro,@patriciapillar @SF_Moro Não existe nenhuma operação pra prender o coronavírus ğŸ¤£ğŸ¤£ğŸ¤£;;
25566,@SF_Moro,Sinto falta de uma atuação mais forte do @SF_Moro nessa pandemia. Cadê o projeto de lei que proÃ­be o Corona no Brasil?;;
25601,@SF_Moro,@erikakokay @SF_Moro E onde estava o Mandetta antes do corona?? Cada um no seu momento.. pra isso que o Bolsonaro fez uma equipe.;;
25612,@SF_Moro,@SF_Moro Tem pequenas farmácias fazendo mesma coisa até mesmo para cumprir a lei. Achei q a Drogasil tinha feito alguma doação para ajudar o combate do Corona.;;
"25643,@SF_Moro,""@patriciapillar @SF_Moro A mulher que só prestava pra dormir com o Coroné, vulgo """"depósito de p..."""", tá aqui passando vergonha.";;
Se está querendo saber da posição dele em relação a crise do Corona, forjada pela mídia e oportunistas, o Ministro é responsável pela Justiça.;;
"Forjada sim, H1N1 não teve palco.""";;
25673,@SF_Moro,@SF_Moro Se cala com a crise do Corona para fazer jabá no Twitter? Pq não abandona o cargo e assume o mundo blogueiro de vez?;;
"25685,@SF_Moro,""@SF_Moro Um pior que o outro nesse governo. O Brasil já esta quebrado, e não por conta do corona, mas por conta de vcs!""";;
25693,@SF_Moro,Esperando o Doutor @SF_Moro publicar essa medida contra o corona https://t.co/RdhgN3OVPM;;
25702,@SF_Moro,@patriciapillar @SF_Moro Isso mesmo cadê ele que não prende o coronavírus? E cadê seu psiquiatra que não interna a senhora?;;
25703,@SF_Moro,@erikakokay @SF_Moro Deve atar escondido com medo de pegar corona dos colegas.;;
25704,@SF_Moro,@erikakokay @SF_Moro Preparado já a super força tarefa do CORONAVÍRUS.;;
25705,@SF_Moro,@patriciapillar @SF_Moro Tá a procura de uma algema para prender o corona! as vezes acho que esses artistas sentem prazer em passar vergonha.;;
"25733,@SF_Moro,""@patriciapillar @SF_Moro Eu heim ele é ministro da justiça sua doida ,o que q vc quer q ele faça.? Coloque na cadeia o coronavírus?ğŸ™„""";;
25737,@SF_Moro,@patriciapillar @SF_Moro Ta procurando um jeito de prender o coronavírus;;
"25757,@SF_Moro,""@SF_Moro Acho justo divulgar, pois qdo praticam valores abusivos tbm divulgamos. Divulguei uma farmácia simples perto da minha casa que recebeu e vendeu o álcool em gel pelo mesmo valor anterior o coronavírus.""";;
"25766,@SF_Moro,""@patriciapillar @SF_Moro Você é muito tonta mesmo. Tinha que ser , pra ter sido esposa de Coroné, não poderia agir diferente. O que Sérgio Moro tem que fazer? Prender o coronavírus?""";;
"25768,@SF_Moro,""@patriciapillar @SF_Moro Deve estar trabalhando! Mas só para lembrar, ele é ministro da justiça e segurança pública! coronavírus é questão do ministério da saúde!""";;
"25781,@SF_Moro,""@patriciapillar @SF_Moro Omisso mesmo, ele deveria mandar a PF prender este tal de Corona, você tem razão.""";;
25790,@SF_Moro,@patriciapillar @SF_Moro Em tempos de corona é melhor se manter longe do Cirus ğŸ’‹;;
"25808,@SF_Moro,""@goulart_lenita @patriciapillar @SF_Moro O Brasil virou o paí­s das maravilhas, acabaram-se as enchentes, os assassinatos, pra #globolixo se vc da uma topada é culpa do corona. Isso é pegar carona no corona.""";;
"25811,@SF_Moro,""@patriciapillar @SF_Moro Verdade, deveria estar lutando contra o coronavírus , tudo a ver com a área dele. @patriciapillar , você é uma Jênia. Chama o coroné com a retroescavadeira""";;
"25829,@SF_Moro,""@zdoficial Tá escondido pra não melindrar ninguém. Ouvi dizer que iam prender quem estivesse com corona e ignorasse a quarentena, tal como fez gen Heleno por exemplo...";;
;;
"Então, Moro sai de cena, entendeu? @SF_Moro #morocapangadamilicia""";;
25841,@SF_Moro,@albertocalmeida @SF_Moro diminuiu tanto que em uma amostra de CORONA do Bozo encontraram ele.;;
"25856,@SF_Moro,""@patriciapillar @SF_Moro Está na espreita para prender os corruptos psicopatas que vão desviar milhões que serão destinados na batalha contra o coronavírus , ou você acha que ninguém vai roubar ?""";;
25863,@SF_Moro,@SF_Moro Que corona? Se é só uma gripezinha como diz seu presidente @jairbolsonaro. Pra que dar parabéns? Agora acho que voce @SF_Moro vai entrar realmente pra historia! Como um dos maiores chupadores de saco de um sociopata e seu desgoverno! Mortes ficarão nas suas costas covardes!;;
25864,@SF_Moro,@SF_Moro Que corona? Se é só uma gripezinha como diz seu presidente @jairbolsonaro. Pra que dar parabéns? Agora acho que voce @SF_Moro vai entrar realmente pra historia! Como um dos maiores chupadores de saco de um sociopata e seu desgoverno! Mortes ficarão nas suas costas covardes!;;
25870,@SF_Moro,@SF_Moro @ Sérgio moro senhor a Guarda Civil do Brás toda esta envolvida na luta contra o Coronavirus o senhor faz um vídeo e fala de todos que fazem a segurança pública e não cita as Guardas Civis municipais... muito obrigado pelo reconhecimento perante a sociedade .. em nome de toda GC;;
"25895,@SF_Moro,""@SF_Moro União, compromisso e trabalho, essa é a receita para o combate ao Coronavirus! ";;
;;
#BolsonaroTemRazao ;;
"#FicaBolsonaro""";;
25938,@SF_Moro,@erikakokay @SF_Moro Bebendo. Hinenekem com medo do corona ..;;
"25946,@SF_Moro,""@patriciapillar @SF_Moro Beira a LOUCURA esse tweet!!!";;
;;
"O que esperar de uma """"artista"""" da Globo, mulher do CangaCiro Gomes da esquerda que não soltou uma crítica ao """"papai"""" Lula no maior esquema de CORRUPÃÇO do mundo?!?";;
;;
"Moro, vai a prender o coronavírus!!! Patrícia Pillar tá mandando! Putz! ğŸ¤¦ğŸ½â€â™‚ï¸""";;
"25958,@SF_Moro,""@SF_Moro Vai mandar prender os dois seres rastejantes que até a semana passada positivou para corona, e hj estava ao lado do teu patrão!""";;
"25964,@SF_Moro,""@SF_Moro """"Não cabe fazer propaganda de empresas, mas...""""";;
;;
Então não faça, ó coronavírus da justiça! ;;
;;
"Antes era um político disfarçado de juiz e agora é um garoto propaganda disfarçado de político. O caráter deplorável permanece o mesmo.""";;
25974,@SF_Moro,@erikakokay @SF_Moro Com o corona em casa ğŸ¤§ğŸ˜·ğŸ¤·;;
25984,@SF_Moro,@patriciapillar @SF_Moro Esse ministro omisso resgatou quase 2 bilhões de reais que estão sendo usados no combate ao corona... sabe de onde veio essa grana? L A V A   J A T O... para de falar merda;;
"26010,@SF_Moro,""@SF_Moro Boa Noite senhor Ministro. Sérgio Moro.";;
;;
"Gostaria de saber porque o senhor não mencionou as Guardas Municipais de todo o Brasil, que estão juntas com outras Forças de Segurança no combate ao coronavírus???""";;
26037,@SF_Moro,@patriciapillar @amarlua @SF_Moro Será que ele é o segundo nome da lista secreta de infectados pelo corona?;;
26040,@SF_Moro,@SF_Moro Vai passear na rua deixa o corona te pegarğŸ™ğŸ™ğŸ™ğŸ™;;
26066,@SF_Moro,@patriciapillar @SF_Moro Está isolado com medo do corona;;
"26087,@SF_Moro,""O lockdown no Paraguay funcionoou contra a contaminação do coronavírus, isso esta ajudando a salvar vidas ! Curiosidade pq a mesmo sistema nunca foi usado para combater o tráfego de drogas, armas e cigarros? @MaritoAbdo @jairbolsonaro @SF_Moro @pynoticias247 @5diasPY @roxmo""";;
26094,@SF_Moro,@patriciapillar @SF_Moro Pra que você quer ele? Pra prender o Corona ou o Coroné?;;
"26116,@SF_Moro,""@bcf1987 @SF_Moro Vc mora na Itália @bcf1987 vc não responde seja homem e macho e responda. O Vaticano ajudou a Itália a combater o corona? Lembrando que o Vaticano é rico. Quer dizer que o mesmo energúmeno que vc diz que é, o Papa é pior, pq aqui pelo menos o Presidente libera grana e o Papa?ğŸ¤”""";;
26133,@SF_Moro,@patriciapillar @SF_Moro O corona é um vírus e não um corrupto e quadrilheiro da esquerda.;;
"26191,@SF_Moro,""@patriciapillar @SF_Moro Trabalhando muito desarticulando o crime organizado, implementando políticas públicas reais na segurança, direcionando dinheiro recuperado da corrupção para o combate ao coronavírus e, com certeza, não sendo um escroto com mulheres humildes do nosso paí­s. https://t.co/xj8SWnMPRm""";;
26192,@SF_Moro,@patriciapillar @SF_Moro Que mulher doente teria pegado o Corona? Não né ele não vai ali nao;;
26194,@SF_Moro,@SF_Moro e o que a sua pessoa anda fazendo pra combater o corona? tá só divulgando matérias na rede?;;
"26203,@SF_Moro,""@patriciapillar @SF_Moro Quer que ele prenda o coronavírus? Infelizmente ele não pode...";;
"O negócio dele é botar bandido na cadeia!!! O que ele faz muito bem!!""";;
"26206,@SF_Moro,""@SF_Moro @malugouvea27 Servir e proteger...";;
"+ De 200 PMs do Rio c suspeita de coronavírus, e nada do @wilsonwitzel cuidar da saúde deles. 1 está entubado. Descaso total.""";;
"26217,@SF_Moro,""@SF_Moro Capacho: ";;
Quem matou Marielle?;;
Cadê Queiroz?;;
Seu chefe deu positivo para o corona?;;
Você trabalha?;;
"Qual foi o último livro que você leu?""";;
26227,@SF_Moro,@patriciapillar @SF_Moro Acho que pegou o corona do chefe;;
"26249,@SF_Moro,""@patriciapillar @SF_Moro É pra ele fazer o que? ";;
"Prender o corona ou teu ex-cunhado coroné?""";;
"26255,@SF_Moro,""@SF_Moro olha quem reapareceu o marreco de maringá, tava esquecido enfiado em algum buraco se borrando de medo do coronavírus, mas calma os sangue ruim ele demora mas uma hora pega""";;
"26259,@SF_Moro,""@patriciapillar @SF_Moro Vrdd, o corona já matou alguns por aí­! E seu Sérgio Moro neah, como ministro não manda prender este vírus! Fora senhor Sérgio M. Seu incapaz. ğŸ¥´ğŸ¥´ğŸ¥´ğŸ˜’ğŸ˜’ğŸ˜’. Onde estão os artistas para ajudar os mais pobres neste momento? Ah, só teclando besteirou... Grandes artistas, sqn.""";;
26263,@SF_Moro,Abraços ao meu amigo @SF_Moro Juntos por um ğŸ‡§ğŸ‡·#brasil melhor. Palavras prudentes e #equilibrio. Venceremos #coronavirus #corona #crime Boa sorte e #Deus na tua #Vida Vamos sair dessa #delegadoeduardoprado #deputadoestadual #GoiasContraCoronavirus #goias #Goiania #BrasilUrgente https://t.co/QWNKz0zE9B;;
26271,@SF_Moro,@patriciapillar @SF_Moro Lambendo o saco só coronavirus do capitão corona ğŸ˜‚ğŸ˜‚;;
"26277,@SF_Moro,""@patriciapillar @SF_Moro Nunca vi tanta burrice. Vc quer que ele coloque o coronavírus na cadeia? Ele não é ministro da saúde, anta!""";;
26278,@SF_Moro,@patriciapillar @SF_Moro Tem gente se confundindo. Ao invés de pneumonia tá tendo alzheimer. O Patrícia é coronavírus e não Coróca!;;
26299,@SF_Moro,@patriciapillar @SF_Moro Está tentando impedir a liberação dos presos na cadeia em massa devido ao coronavírus. Ou você acha q ele deveria está tentando pegar o vírus ?;;
"26311,@SF_Moro,""@erikakokay @SF_Moro Como aonde está? Trabalhando. Vc quer o que, que ele prenda o Corona?""";;
"26338,@SF_Moro,""@patriciapillar @SF_Moro Gente denunciem o Corona!";;
Precisamos achar o Corona e prender o #coronavirusbrasil ;;
Vamos levantar a tag #AjudemOMoro;;
"ğŸ‘ğŸ¼""";;
26346,@SF_Moro,@patriciapillar @SF_Moro Operação Lava-Mão-Com-Sabão prende o Ex-Presidente Corona-Vírus... #BolsonaroTemRazao;;
"26393,@SF_Moro,""@SF_Moro Sr. @sf_moro não estamos nos arriscando diariamente, nesse período de crise por conta do Covid-19 coronavírus, com a intenção de ganhar elogios ou algo nesse sentido, atuamos e cumprimos missões porque amamos nosso trabalho e continuaremos focados em nossa missão. GCMs.""";;
"26398,@SF_Moro,""@erikakokay @SF_Moro onde está o Guedes, tá com coronavírus ou bundamolismo?""";;
"26444,@SF_Moro,""@jairbolsonaro , @SF_Moro DÁ uma ajudinha ao CUNHA, ELE QUER FALAR, muita gente deve estar se borrando, por isso estão de alegando nesta vinda do CORONAVÍRUS Para empurrar isso para longe, mais o povo vai cobrar, #DelataCunha""";;
"26468,@SF_Moro,""@SF_Moro Acabei d postar q VSa. estava sumido porque ainda não tinha aparecido uma oportunidade d faturar com a crise do corona. Dito e feito!! Aposto meu fiofó q tá levando um  qualquer!! Carajo"; tu és muito cÃ­nico e dissimulado!!;
"COISA RUIM Ã‘ MORRE!!""";;
26484,@SF_Moro,@patriciapillar @SF_Moro Tá com CORONA;;
"26496,@SF_Moro,""@patriciapillar @SF_Moro Está cagado de medo em casa, não quer andar junto do Bozo, pra não pegar o corona, antes era carne e unha.";;
#ForaBolsonaro;;
"#BolsonaroGenocida""";;
26501,@SF_Moro,@elzamariana @patriciapillar @SF_Moro deve estar com corona!;;
26519,@SF_Moro,@patriciapillar @SF_Moro O que va senhora sugere? Que ele mande a PF prender esse tal de corona?;;
"26538,@SF_Moro,""@hmcpedro @Adriana49216582 @apenascleber @patriciapillar @SF_Moro Foda-se , passado já foi, foca no corona se não quiser morrer""";;
26578,@SF_Moro,@so_ellipsis @tainanfranco @lolaescreva @SF_Moro Deve tb estar com corona;;
"26592,@SF_Moro,""@patriciapillar @SF_Moro Esse aí­ só fala do Lula. Caso o lula pegue corona, o moro vai querer prendê-lo por questão de saúde pública""";;
"26595,@SF_Moro,""@silvia_rubin Esse canalha e também psicopata, maior oportunista da História, da sumido, 1Âº porque é covarde";" 2Âº porque não vislumbrou nenhuma oportunidade, ainda, d """"faturar"""" com a crise do corona!";
"Ex-juizjeca @SF_Moro faça um favor ao mundo, desapareça d uma vez por todas!!""";;
26621,@SF_Moro,@erikakokay @SF_Moro Corona no criminoso impune já;;
